GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	GeneName_MeanExpression
AOC1	3.6666666666666665	1.0	0.0	0.0	0.0	0.0	AOC1 3.6666666666666665
AP1AR	283.6666666666667	410.0	11.0	14.0	7.0	24.0	AP1AR 283.6666666666667
AP1B1	483.8333333333333	24.0	0.0	0.0	0.0	0.0	AP1B1 483.8333333333333
AP1G1	1094.1666666666667	565.0	39.0	22.0	26.0	46.0	AP1G1 1094.1666666666667
AP1G2	5732.5	14.0	0.0	0.0	0.0	0.0	AP1G2 5732.5
AP1M1	3769.8333333333335	79.0	5.0	2.0	2.0	7.0	AP1M1 3769.8333333333335
AP1M2	32.833333333333336	144.0	5.0	0.0	0.0	5.0	AP1M2 32.833333333333336
AP1S1	356.5	23.0	2.0	0.0	0.0	2.0	AP1S1 356.5
AP1S2	652.5	71.0	7.0	0.0	0.0	7.0	AP1S2 652.5
AP2A1	426.3333333333333	14.0	5.0	3.0	2.0	5.0	AP2A1 426.3333333333333
AP2B1	1824.8333333333333	763.0	49.0	23.0	21.0	60.0	AP2B1 1824.8333333333333
AP2M1	8050.0	129.0	8.0	2.0	11.0	9.0	AP2M1 8050.0
AP2S1	820.1666666666666	24.0	2.0	0.0	0.0	2.0	AP2S1 820.1666666666666
AP3B1	997.3333333333334	35.0	6.0	2.0	3.0	4.0	AP3B1 997.3333333333334
AP3M2	659.6666666666666	364.0	17.0	3.0	8.0	19.0	AP3M2 659.6666666666666
AP4B1	1544.5	369.0	17.0	17.0	8.0	27.0	AP4B1 1544.5
AP4S1	931.8333333333334	1.0	0.0	0.0	0.0	0.0	AP4S1 931.8333333333334
AP5Z1	87.16666666666667	16.0	0.0	0.0	0.0	0.0	AP5Z1 87.16666666666667
APAF1	349.5	54.0	4.0	2.0	2.0	4.0	APAF1 349.5
APBA2	48.0	80.0	2.0	0.0	0.0	2.0	APBA2 48.0
APBA3	360.0	47.0	9.0	4.0	0.0	13.0	APBA3 360.0
APBB2	48.0	42.0	0.0	0.0	0.0	0.0	APBB2 48.0
APC	1161.5	139.0	0.0	0.0	0.0	0.0	APC 1161.5
APEH	1445.1666666666667	11.0	4.0	0.0	0.0	4.0	APEH 1445.1666666666667
APELA	27.166666666666668	2.0	0.0	0.0	0.0	0.0	APELA 27.166666666666668
APEX1	4306.5	29.0	6.0	2.0	4.0	8.0	APEX1 4306.5
APEX2	1602.6666666666667	85.0	11.0	0.0	0.0	11.0	APEX2 1602.6666666666667
APH1A	1731.1666666666667	191.0	12.0	6.0	8.0	18.0	APH1A 1731.1666666666667
API5	2603.1666666666665	81.0	0.0	0.0	0.0	0.0	API5 2603.1666666666665
APLP1	43.833333333333336	23.0	2.0	0.0	0.0	2.0	APLP1 43.833333333333336
APMAP	1942.0	47.0	5.0	2.0	2.0	5.0	APMAP 1942.0
APOA2	10.833333333333334	287.0	19.0	10.0	12.0	21.0	APOA2 10.833333333333334
APOB	5.666666666666667	18.0	0.0	0.0	0.0	0.0	APOB 5.666666666666667
APOBEC3B	43.16666666666666	164.0	6.0	2.0	0.0	8.0	APOBEC3B 43.16666666666666
APOBEC3D	1810.5	19.0	0.0	0.0	0.0	0.0	APOBEC3D 1810.5
APOBEC3F	801.0	21.0	2.0	0.0	0.0	2.0	APOBEC3F 801.0
APOBEC3G	4102.666666666667	21.0	2.0	0.0	0.0	2.0	APOBEC3G 4102.666666666667
APOBEC3H	262.1666666666667	79.0	4.0	1.0	0.0	4.0	APOBEC3H 262.1666666666667
APOD	4.666666666666667	22.0	0.0	0.0	0.0	0.0	APOD 4.666666666666667
APOE	125.0	96.0	2.0	0.0	0.0	2.0	APOE 125.0
APOH	7.666666666666667	192.0	16.0	9.0	3.0	23.0	APOH 7.666666666666667
APOL2	2752.333333333333	169.0	13.0	13.0	6.0	24.0	APOL2 2752.333333333333
APOL3	1954.5	2.0	0.0	1.0	0.0	1.0	APOL3 1954.5
APOL4	1677.3333333333333	15.0	0.0	0.0	0.0	0.0	APOL4 1677.3333333333333
APOL6	2898.6666666666665	32.0	6.0	0.0	0.0	6.0	APOL6 2898.6666666666665
APOLD1	295.3333333333333	81.0	13.0	8.0	6.0	14.0	APOLD1 295.3333333333333
APOM	65.83333333333333	23.0	5.0	0.0	4.0	5.0	APOM 65.83333333333333
APOOL	1799.8333333333333	22.0	0.0	0.0	0.0	0.0	APOOL 1799.8333333333333
APP	405.0	1.0	0.0	0.0	0.0	0.0	APP 405.0
APPL1	1190.8333333333333	1.0	0.0	0.0	0.0	0.0	APPL1 1190.8333333333333
APTX	847.5	279.0	16.0	13.0	17.0	24.0	APTX 847.5
AQP10	0.6666666666666666	2.0	2.0	0.0	1.0	2.0	AQP10 0.6666666666666666
AQP11	49.5	4.0	0.0	0.0	0.0	0.0	AQP11 49.5
AQP6	22.666666666666668	17.0	2.0	0.0	0.0	2.0	AQP6 22.666666666666668
ARAF	3645.5	28.0	6.0	0.0	0.0	6.0	ARAF 3645.5
ARAP1	756.1666666666666	190.0	13.0	0.0	1.0	13.0	ARAP1 756.1666666666666
ARAP2	706.1666666666666	410.0	8.0	4.0	0.0	11.0	ARAP2 706.1666666666666
ARAP3	33.666666666666664	31.0	3.0	0.0	0.0	3.0	ARAP3 33.666666666666664
AREG	3277.0	133.0	8.0	2.0	1.0	10.0	AREG 3277.0
AREL1	609.0	2.0	0.0	0.0	0.0	0.0	AREL1 609.0
ARF3	1268.3333333333333	196.0	16.0	3.0	1.0	18.0	ARF3 1268.3333333333333
ARF4	3191.0	107.0	10.0	4.0	8.0	9.0	ARF4 3191.0
ARF5	782.1666666666666	28.0	1.0	3.0	5.0	4.0	ARF5 782.1666666666666
ARF6	10561.5	11.0	5.0	5.0	2.0	10.0	ARF6 10561.5
ARFGAP3	1998.0	18.0	0.0	0.0	0.0	0.0	ARFGAP3 1998.0
ARFGEF1	878.6666666666666	17.0	2.0	0.0	0.0	2.0	ARFGEF1 878.6666666666666
ARFGEF3	32.333333333333336	17.0	3.0	0.0	0.0	3.0	ARFGEF3 32.333333333333336
ARFIP1	847.1666666666666	16.0	1.0	4.0	0.0	5.0	ARFIP1 847.1666666666666
ARFIP2	444.5	18.0	3.0	5.0	4.0	8.0	ARFIP2 444.5
ARGLU1	2121.833333333333	131.0	5.0	5.0	1.0	10.0	ARGLU1 2121.833333333333
ARHGAP10	646.6666666666666	286.0	11.0	13.0	9.0	20.0	ARHGAP10 646.6666666666666
ARHGAP12	294.1666666666667	7.0	0.0	0.0	0.0	0.0	ARHGAP12 294.1666666666667
ARHGAP15	8202.166666666666	368.0	16.0	20.0	1.0	34.0	ARHGAP15 8202.166666666666
ARHGAP17	397.0	40.0	6.0	0.0	1.0	6.0	ARHGAP17 397.0
ARHGAP18	861.8333333333334	206.0	14.0	4.0	0.0	17.0	ARHGAP18 861.8333333333334
ARHGAP21	159.33333333333334	304.0	10.0	3.0	1.0	12.0	ARHGAP21 159.33333333333334
ARHGAP24	348.1666666666667	77.0	0.0	0.0	0.0	0.0	ARHGAP24 348.1666666666667
ARHGAP25	1972.6666666666667	589.0	21.0	15.0	5.0	34.0	ARHGAP25 1972.6666666666667
ARHGAP26	925.8333333333334	36.0	3.0	5.0	0.0	6.0	ARHGAP26 925.8333333333334
ARHGAP27	511.3333333333333	25.0	1.0	0.0	0.0	1.0	ARHGAP27 511.3333333333333
ARHGAP28	101.16666666666669	2.0	0.0	0.0	0.0	0.0	ARHGAP28 101.16666666666669
ARHGAP31	681.6666666666666	62.0	4.0	0.0	0.0	4.0	ARHGAP31 681.6666666666666
ARHGAP32	510.1666666666667	1.0	0.0	0.0	0.0	0.0	ARHGAP32 510.1666666666667
ARHGAP35	938.6666666666666	22.0	0.0	0.0	0.0	0.0	ARHGAP35 938.6666666666666
ARHGAP5	1328.6666666666667	552.0	23.0	0.0	15.0	23.0	ARHGAP5 1328.6666666666667
ARHGAP6	58.5	33.0	0.0	0.0	0.0	0.0	ARHGAP6 58.5
ARHGAP9	2266.833333333333	99.0	7.0	3.0	4.0	10.0	ARHGAP9 2266.833333333333
ARHGDIA	1495.5	22.0	0.0	1.0	1.0	1.0	ARHGDIA 1495.5
ARHGDIB	32788.0	730.0	43.0	43.0	24.0	63.0	ARHGDIB 32788.0
ARHGEF1	478.3333333333333	120.0	5.0	0.0	0.0	5.0	ARHGEF1 478.3333333333333
ARHGEF10	65.0	12.0	0.0	0.0	0.0	0.0	ARHGEF10 65.0
ARHGEF12	1211.1666666666667	50.0	6.0	0.0	1.0	6.0	ARHGEF12 1211.1666666666667
ARHGEF2	245.0	42.0	2.0	0.0	0.0	2.0	ARHGEF2 245.0
ARHGEF26	29.0	1.0	0.0	0.0	0.0	0.0	ARHGEF26 29.0
ARHGEF3	3130.5	315.0	15.0	11.0	5.0	25.0	ARHGEF3 3130.5
ARHGEF37	119.0	333.0	19.0	1.0	5.0	20.0	ARHGEF37 119.0
ARHGEF38	55.16666666666666	23.0	0.0	0.0	0.0	0.0	ARHGEF38 55.16666666666666
ARHGEF4	69.83333333333333	23.0	0.0	0.0	0.0	0.0	ARHGEF4 69.83333333333333
ARHGEF40	431.5	10.0	2.0	0.0	0.0	2.0	ARHGEF40 431.5
ARHGEF6	2279.833333333333	16.0	0.0	0.0	0.0	0.0	ARHGEF6 2279.833333333333
ARHGEF7	979.3333333333334	158.0	11.0	12.0	1.0	16.0	ARHGEF7 979.3333333333334
ARHGEF9	1970.0	115.0	6.0	0.0	0.0	6.0	ARHGEF9 1970.0
ARID1A	3018.333333333333	840.0	64.0	33.0	33.0	69.0	ARID1A 3018.333333333333
ARID1B	2907.1666666666665	230.0	21.0	3.0	14.0	24.0	ARID1B 2907.1666666666665
ARID2	2779.0	1.0	0.0	0.0	0.0	0.0	ARID2 2779.0
ARID3B	430.1666666666667	84.0	11.0	5.0	5.0	14.0	ARID3B 430.1666666666667
ARID4A	3172.833333333333	440.0	11.0	7.0	15.0	15.0	ARID4A 3172.833333333333
ARID5B	2163.0	267.0	14.0	11.0	18.0	22.0	ARID5B 2163.0
ARL1	947.0	15.0	0.0	0.0	1.0	0.0	ARL1 947.0
ARL10	577.1666666666666	20.0	0.0	0.0	0.0	0.0	ARL10 577.1666666666666
ARL13B	391.0	27.0	4.0	0.0	1.0	4.0	ARL13B 391.0
ARL14EP	2932.1666666666665	129.0	8.0	8.0	0.0	16.0	ARL14EP 2932.1666666666665
ARL15	168.66666666666666	2.0	2.0	0.0	1.0	2.0	ARL15 168.66666666666666
ARL2	1158.1666666666667	55.0	5.0	0.0	2.0	5.0	ARL2 1158.1666666666667
ARL2BP	1017.8333333333334	17.0	3.0	0.0	0.0	3.0	ARL2BP 1017.8333333333334
ARL4A	1496.1666666666667	1.0	0.0	0.0	1.0	0.0	ARL4A 1496.1666666666667
ARL4C	1147.3333333333333	80.0	3.0	1.0	0.0	4.0	ARL4C 1147.3333333333333
ARL4D	29.666666666666668	48.0	2.0	1.0	1.0	1.0	ARL4D 29.666666666666668
ARL5A	328.0	18.0	0.0	0.0	0.0	0.0	ARL5A 328.0
ARL6	131.66666666666666	309.0	13.0	0.0	0.0	13.0	ARL6 131.66666666666666
ARL6IP4	274.3333333333333	2.0	0.0	0.0	0.0	0.0	ARL6IP4 274.3333333333333
ARL6IP5	14231.166666666666	316.0	2.0	12.0	5.0	14.0	ARL6IP5 14231.166666666666
ARMC1	1248.6666666666667	2.0	3.0	0.0	2.0	3.0	ARMC1 1248.6666666666667
ARMC10	372.3333333333333	95.0	0.0	0.0	0.0	0.0	ARMC10 372.3333333333333
ARMC12	4.0	26.0	1.0	0.0	0.0	1.0	ARMC12 4.0
ARMC2	126.66666666666669	68.0	3.0	0.0	2.0	3.0	ARMC2 126.66666666666669
ARMC4	2.1666666666666665	52.0	0.0	0.0	0.0	0.0	ARMC4 2.1666666666666665
ARMC5	76.66666666666667	265.0	28.0	7.0	15.0	35.0	ARMC5 76.66666666666667
ARMC6	179.66666666666666	40.0	2.0	0.0	0.0	2.0	ARMC6 179.66666666666666
ARMC8	2955.0	181.0	3.0	2.0	4.0	5.0	ARMC8 2955.0
ARMC9	1390.1666666666667	20.0	0.0	0.0	0.0	0.0	ARMC9 1390.1666666666667
ARMCX2	211.66666666666663	16.0	1.0	0.0	0.0	1.0	ARMCX2 211.66666666666663
ARMCX3	1456.8333333333333	69.0	6.0	0.0	0.0	6.0	ARMCX3 1456.8333333333333
ARMCX5	882.6666666666666	121.0	18.0	0.0	0.0	18.0	ARMCX5 882.6666666666666
ARMCX6	1091.6666666666667	44.0	3.0	0.0	0.0	3.0	ARMCX6 1091.6666666666667
ARNTL2	133.0	6.0	0.0	0.0	0.0	0.0	ARNTL2 133.0
ARPC3	8038.333333333333	23.0	1.0	0.0	0.0	1.0	ARPC3 8038.333333333333
ARPC4	5755.666666666667	17.0	0.0	0.0	0.0	0.0	ARPC4 5755.666666666667
ARPP19	3129.0	590.0	23.0	4.0	2.0	25.0	ARPP19 3129.0
ARRB1	956.0	75.0	7.0	2.0	0.0	9.0	ARRB1 956.0
ARRB2	1331.8333333333333	82.0	6.0	0.0	2.0	6.0	ARRB2 1331.8333333333333
ARRDC3	3175.1666666666665	249.0	21.0	2.0	3.0	23.0	ARRDC3 3175.1666666666665
ARSB	145.5	109.0	21.0	9.0	12.0	28.0	ARSB 145.5
ARSG	717.0	153.0	13.0	8.0	1.0	19.0	ARSG 717.0
ART3	93.16666666666669	147.0	7.0	0.0	2.0	7.0	ART3 93.16666666666669
ART4	50.0	75.0	2.0	0.0	0.0	2.0	ART4 50.0
ASAH1	2043.6666666666667	51.0	5.0	0.0	3.0	5.0	ASAH1 2043.6666666666667
ASAH2	29.166666666666668	1.0	0.0	0.0	0.0	0.0	ASAH2 29.166666666666668
ASAH2B	82.16666666666667	1.0	0.0	0.0	0.0	0.0	ASAH2B 82.16666666666667
ASAP1	668.3333333333334	278.0	6.0	2.0	0.0	5.0	ASAP1 668.3333333333334
ASB1	468.8333333333333	18.0	0.0	0.0	0.0	0.0	ASB1 468.8333333333333
ASB13	124.16666666666669	294.0	12.0	7.0	7.0	14.0	ASB13 124.16666666666669
ASB15	5.166666666666667	93.0	0.0	0.0	0.0	0.0	ASB15 5.166666666666667
ASB2	33.833333333333336	150.0	8.0	5.0	3.0	12.0	ASB2 33.833333333333336
ASB8	2416.0	227.0	17.0	15.0	11.0	23.0	ASB8 2416.0
ASCC1	1399.5	708.0	61.0	11.0	9.0	63.0	ASCC1 1399.5
ASCC3	779.3333333333334	48.0	0.0	0.0	0.0	0.0	ASCC3 779.3333333333334
ASF1A	1290.1666666666667	22.0	5.0	0.0	0.0	5.0	ASF1A 1290.1666666666667
ASF1B	44.333333333333336	41.0	5.0	5.0	0.0	8.0	ASF1B 44.333333333333336
ASGR1	36.333333333333336	20.0	2.0	0.0	0.0	2.0	ASGR1 36.333333333333336
ASGR2	45.66666666666666	19.0	0.0	0.0	0.0	0.0	ASGR2 45.66666666666666
ASIC1	28.0	32.0	3.0	0.0	0.0	3.0	ASIC1 28.0
ASIP	0.1666666666666666	2.0	0.0	0.0	0.0	0.0	ASIP 0.1666666666666666
ASNS	557.5	18.0	2.0	0.0	2.0	2.0	ASNS 557.5
ASPA	113.33333333333331	1.0	0.0	0.0	0.0	0.0	ASPA 113.33333333333331
ASPH	396.5	246.0	2.0	6.0	0.0	8.0	ASPH 396.5
ASPM	85.0	57.0	6.0	5.0	8.0	8.0	ASPM 85.0
ASTL	1.6666666666666667	66.0	1.0	0.0	0.0	1.0	ASTL 1.6666666666666667
ASXL1	811.3333333333334	234.0	21.0	0.0	3.0	21.0	ASXL1 811.3333333333334
ASXL3	0.1666666666666666	58.0	0.0	0.0	0.0	0.0	ASXL3 0.1666666666666666
ASZ1	22.33333333333333	4.0	0.0	0.0	0.0	0.0	ASZ1 22.33333333333333
ATAD1	1105.6666666666667	64.0	5.0	2.0	2.0	4.0	ATAD1 1105.6666666666667
ATAD2B	623.8333333333334	85.0	0.0	0.0	0.0	0.0	ATAD2B 623.8333333333334
ATAD5	364.5	46.0	3.0	3.0	1.0	5.0	ATAD5 364.5
ATAT1	245.83333333333331	38.0	4.0	1.0	4.0	4.0	ATAT1 245.83333333333331
ATF2	938.3333333333334	55.0	7.0	2.0	0.0	8.0	ATF2 938.3333333333334
ATF4	3497.1666666666665	35.0	4.0	0.0	3.0	4.0	ATF4 3497.1666666666665
ATF5	340.3333333333333	107.0	10.0	6.0	3.0	11.0	ATF5 340.3333333333333
ATF6	2033.3333333333333	2.0	0.0	0.0	0.0	0.0	ATF6 2033.3333333333333
ATF6B	2655.0	1.0	0.0	0.0	0.0	0.0	ATF6B 2655.0
ATF7	1616.3333333333333	12.0	1.0	0.0	2.0	1.0	ATF7 1616.3333333333333
ATF7IP	2489.333333333333	2141.0	103.0	27.0	14.0	119.0	ATF7IP 2489.333333333333
ATF7IP2	1161.0	252.0	6.0	0.0	0.0	6.0	ATF7IP2 1161.0
ATG101	547.1666666666666	14.0	10.0	0.0	2.0	10.0	ATG101 547.1666666666666
ATG14	658.6666666666666	188.0	9.0	1.0	1.0	9.0	ATG14 658.6666666666666
ATG16L1	612.8333333333334	146.0	5.0	4.0	0.0	8.0	ATG16L1 612.8333333333334
ATG4A	386.1666666666667	2.0	0.0	0.0	0.0	0.0	ATG4A 386.1666666666667
ATG4C	520.5	81.0	8.0	4.0	5.0	7.0	ATG4C 520.5
ATG4D	62.0	85.0	9.0	0.0	0.0	9.0	ATG4D 62.0
ATG5	613.1666666666666	20.0	2.0	0.0	0.0	2.0	ATG5 613.1666666666666
ATG9A	617.3333333333334	267.0	21.0	0.0	8.0	21.0	ATG9A 617.3333333333334
ATIC	1215.5	2.0	0.0	0.0	0.0	0.0	ATIC 1215.5
ATL2	241.66666666666663	1.0	0.0	0.0	0.0	0.0	ATL2 241.66666666666663
ATL3	2970.833333333333	39.0	1.0	0.0	1.0	1.0	ATL3 2970.833333333333
ATM	5249.333333333333	856.0	19.0	12.0	10.0	28.0	ATM 5249.333333333333
ATMIN	375.5	147.0	13.0	2.0	13.0	15.0	ATMIN 375.5
ATN1	136.33333333333334	108.0	1.0	0.0	0.0	1.0	ATN1 136.33333333333334
ATOH8	3.6666666666666665	16.0	3.0	0.0	0.0	3.0	ATOH8 3.6666666666666665
ATOX1	1527.6666666666667	315.0	26.0	5.0	3.0	26.0	ATOX1 1527.6666666666667
ATP10A	803.8333333333334	25.0	0.0	0.0	0.0	0.0	ATP10A 803.8333333333334
ATP10B	145.0	3.0	0.0	0.0	0.0	0.0	ATP10B 145.0
ATP10D	1339.5	249.0	6.0	2.0	1.0	8.0	ATP10D 1339.5
ATP11B	673.0	264.0	3.0	3.0	0.0	6.0	ATP11B 673.0
ATP13A1	266.1666666666667	23.0	4.0	0.0	1.0	4.0	ATP13A1 266.1666666666667
ATP13A2	89.66666666666667	52.0	4.0	0.0	0.0	4.0	ATP13A2 89.66666666666667
ATP13A3	1147.1666666666667	36.0	0.0	0.0	0.0	0.0	ATP13A3 1147.1666666666667
ATP13A4	86.33333333333333	17.0	0.0	0.0	0.0	0.0	ATP13A4 86.33333333333333
ATP13A5	1.3333333333333333	31.0	0.0	0.0	0.0	0.0	ATP13A5 1.3333333333333333
ATP1A1	1542.1666666666667	34.0	0.0	0.0	0.0	0.0	ATP1A1 1542.1666666666667
ATP1A4	367.8333333333333	1.0	0.0	0.0	0.0	0.0	ATP1A4 367.8333333333333
ATP23	183.83333333333331	94.0	6.0	6.0	2.0	12.0	ATP23 183.83333333333331
ATP2A1	10.5	140.0	18.0	2.0	4.0	18.0	ATP2A1 10.5
ATP2A2	620.1666666666666	16.0	2.0	1.0	1.0	2.0	ATP2A2 620.1666666666666
ATP2B1	1207.1666666666667	14.0	0.0	0.0	0.0	0.0	ATP2B1 1207.1666666666667
ATP2B4	2508.1666666666665	530.0	44.0	28.0	15.0	66.0	ATP2B4 2508.1666666666665
ATP2C1	776.8333333333334	723.0	75.0	13.0	5.0	81.0	ATP2C1 776.8333333333334
ATP6V0A1	199.66666666666663	493.0	15.0	4.0	0.0	17.0	ATP6V0A1 199.66666666666663
ATP6V0D2	56.0	54.0	0.0	0.0	0.0	0.0	ATP6V0D2 56.0
ATP6V0E1	4784.666666666667	147.0	11.0	3.0	7.0	12.0	ATP6V0E1 4784.666666666667
ATP6V0E2	1143.1666666666667	1.0	0.0	0.0	0.0	0.0	ATP6V0E2 1143.1666666666667
ATP6V1A	1167.6666666666667	18.0	2.0	4.0	6.0	6.0	ATP6V1A 1167.6666666666667
ATP6V1G1	7014.333333333333	371.0	17.0	17.0	7.0	32.0	ATP6V1G1 7014.333333333333
ATP6V1H	798.8333333333334	1.0	0.0	0.0	0.0	0.0	ATP6V1H 798.8333333333334
ATP7A	494.5	116.0	6.0	0.0	0.0	6.0	ATP7A 494.5
ATP8B2	496.6666666666667	34.0	2.0	0.0	0.0	2.0	ATP8B2 496.6666666666667
ATP9A	12.666666666666666	2.0	0.0	0.0	0.0	0.0	ATP9A 12.666666666666666
ATR	805.6666666666666	2.0	0.0	0.0	0.0	0.0	ATR 805.6666666666666
ATRX	6297.0	15.0	0.0	0.0	0.0	0.0	ATRX 6297.0
ATXN3	806.6666666666666	45.0	3.0	3.0	3.0	3.0	ATXN3 806.6666666666666
ATXN7	770.5	223.0	6.0	20.0	8.0	24.0	ATXN7 770.5
ATXN7L1	28.83333333333333	51.0	3.0	0.0	0.0	3.0	ATXN7L1 28.83333333333333
ATXN7L3	148.33333333333334	82.0	10.0	1.0	3.0	11.0	ATXN7L3 148.33333333333334
ATXN7L3B	2051.0	33.0	0.0	1.0	0.0	1.0	ATXN7L3B 2051.0
AUH	47.833333333333336	94.0	7.0	0.0	1.0	7.0	AUH 47.833333333333336
AURKB	65.0	12.0	4.0	0.0	0.0	4.0	AURKB 65.0
AURKC	21.83333333333333	1.0	0.0	0.0	0.0	0.0	AURKC 21.83333333333333
AVIL	123.0	302.0	8.0	6.0	0.0	12.0	AVIL 123.0
AXDND1	3.6666666666666665	316.0	15.0	1.0	3.0	15.0	AXDND1 3.6666666666666665
AXIN2	27.166666666666668	45.0	7.0	0.0	0.0	7.0	AXIN2 27.166666666666668
AZIN1	3572.5	509.0	13.0	1.0	8.0	13.0	AZIN1 3572.5
B2M	356181.3333333333	227.0	16.0	15.0	7.0	26.0	B2M 356181.3333333333
B3GALNT2	127.66666666666669	95.0	1.0	0.0	2.0	1.0	B3GALNT2 127.66666666666669
B3GALT1	177.33333333333334	3.0	0.0	0.0	0.0	0.0	B3GALT1 177.33333333333334
B3GALT2	3.8333333333333335	89.0	3.0	0.0	0.0	3.0	B3GALT2 3.8333333333333335
B3GALT4	63.0	2.0	0.0	0.0	1.0	0.0	B3GALT4 63.0
B3GALT5	416.3333333333333	18.0	3.0	0.0	0.0	3.0	B3GALT5 416.3333333333333
B3GLCT	186.33333333333331	49.0	2.0	3.0	2.0	4.0	B3GLCT 186.33333333333331
B3GNT5	88.33333333333333	64.0	4.0	5.0	0.0	6.0	B3GNT5 88.33333333333333
B4GALNT1	449.1666666666667	1.0	0.0	0.0	0.0	0.0	B4GALNT1 449.1666666666667
B4GALNT3	115.66666666666669	50.0	5.0	0.0	0.0	5.0	B4GALNT3 115.66666666666669
B4GALT3	1910.3333333333333	188.0	20.0	11.0	18.0	25.0	B4GALT3 1910.3333333333333
B4GALT4	1272.3333333333333	17.0	1.0	0.0	0.0	1.0	B4GALT4 1272.3333333333333
B4GALT6	180.16666666666663	224.0	4.0	2.0	0.0	6.0	B4GALT6 180.16666666666663
BAAT	0.8333333333333334	2.0	0.0	0.0	0.0	0.0	BAAT 0.8333333333333334
BABAM1	931.1666666666666	21.0	1.0	0.0	0.0	1.0	BABAM1 931.1666666666666
BACH1	603.0	503.0	21.0	20.0	13.0	33.0	BACH1 603.0
BAG2	198.16666666666663	51.0	5.0	0.0	3.0	5.0	BAG2 198.16666666666663
BAG3	157.33333333333334	243.0	12.0	4.0	4.0	15.0	BAG3 157.33333333333334
BAG6	983.6666666666666	154.0	10.0	3.0	8.0	12.0	BAG6 983.6666666666666
BAIAP2L1	41.0	21.0	0.0	0.0	0.0	0.0	BAIAP2L1 41.0
BAIAP2L2	9.333333333333334	8.0	1.0	0.0	0.0	1.0	BAIAP2L2 9.333333333333334
BAMBI	2.333333333333333	21.0	0.0	0.0	0.0	0.0	BAMBI 2.333333333333333
BANK1	354.1666666666667	45.0	7.0	0.0	1.0	7.0	BANK1 354.1666666666667
BANP	390.1666666666667	95.0	10.0	3.0	5.0	13.0	BANP 390.1666666666667
BARD1	845.5	1.0	0.0	0.0	0.0	0.0	BARD1 845.5
BATF	1740.6666666666667	103.0	12.0	7.0	2.0	17.0	BATF 1740.6666666666667
BAZ1A	1009.5	115.0	11.0	2.0	0.0	11.0	BAZ1A 1009.5
BAZ2A	2294.1666666666665	2.0	0.0	0.0	0.0	0.0	BAZ2A 2294.1666666666665
BAZ2B	4732.333333333333	184.0	3.0	5.0	3.0	6.0	BAZ2B 4732.333333333333
BBC3	4.333333333333333	185.0	8.0	1.0	2.0	9.0	BBC3 4.333333333333333
BBIP1	740.6666666666666	290.0	12.0	10.0	4.0	21.0	BBIP1 740.6666666666666
BBS12	137.16666666666666	1.0	0.0	0.0	0.0	0.0	BBS12 137.16666666666666
BBS4	1389.0	21.0	0.0	0.0	0.0	0.0	BBS4 1389.0
BBS7	228.83333333333331	1.0	0.0	0.0	0.0	0.0	BBS7 228.83333333333331
BBX	6020.166666666667	118.0	8.0	0.0	0.0	8.0	BBX 6020.166666666667
BCAP29	1467.6666666666667	170.0	8.0	6.0	4.0	10.0	BCAP29 1467.6666666666667
BCAR3	55.16666666666666	31.0	1.0	0.0	0.0	1.0	BCAR3 55.16666666666666
BCAS1	3890.6666666666665	14.0	5.0	4.0	0.0	6.0	BCAS1 3890.6666666666665
BCAS2	2216.333333333333	187.0	9.0	6.0	5.0	11.0	BCAS2 2216.333333333333
BCAS3	1502.6666666666667	134.0	12.0	11.0	21.0	15.0	BCAS3 1502.6666666666667
BCKDHA	1498.0	135.0	23.0	8.0	8.0	26.0	BCKDHA 1498.0
BCKDHB	559.0	9.0	0.0	0.0	0.0	0.0	BCKDHB 559.0
BCL10	739.1666666666666	18.0	4.0	0.0	3.0	4.0	BCL10 739.1666666666666
BCL11B	2.0	11.0	0.0	0.0	0.0	0.0	BCL11B 2.0
BCL2	701.5	665.0	35.0	27.0	10.0	46.0	BCL2 701.5
BCL2A1	1005.6666666666666	13.0	5.0	3.0	0.0	7.0	BCL2A1 1005.6666666666666
BCL2L1	1209.5	236.0	10.0	4.0	11.0	13.0	BCL2L1 1209.5
BCL2L13	1155.5	14.0	5.0	0.0	1.0	5.0	BCL2L13 1155.5
BCL2L15	451.5	73.0	3.0	6.0	1.0	7.0	BCL2L15 451.5
BCL2L2	67.33333333333333	93.0	3.0	2.0	2.0	4.0	BCL2L2 67.33333333333333
BCL3	88.83333333333333	14.0	3.0	0.0	0.0	3.0	BCL3 88.83333333333333
BCL6	651.5	809.0	68.0	35.0	7.0	91.0	BCL6 651.5
BCL7B	934.1666666666666	45.0	1.0	0.0	1.0	1.0	BCL7B 934.1666666666666
BCL9	108.5	96.0	5.0	0.0	0.0	5.0	BCL9 108.5
BCLAF1	7395.333333333333	123.0	15.0	5.0	6.0	15.0	BCLAF1 7395.333333333333
BCO2	98.66666666666669	1.0	0.0	0.0	0.0	0.0	BCO2 98.66666666666669
BCOR	1101.0	1.0	0.0	0.0	0.0	0.0	BCOR 1101.0
BCS1L	834.3333333333334	112.0	13.0	8.0	5.0	21.0	BCS1L 834.3333333333334
BDH1	428.8333333333333	73.0	0.0	0.0	0.0	0.0	BDH1 428.8333333333333
