GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count
S100PBP	1848.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
S100Z	8.75	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
S1PR1	3297.0	5.0	38.0	9.0	8.0	31.0	36.0	2.0	8.0	1.0	8.0	0.0	28.0	3.0
S1PR2	190.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
S1PR3	334.0	4.0	3.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0
S1PR4	225.75	4.0	9.0	2.0	2.0	11.0	9.0	0.0	2.0	0.0	2.0	0.0	11.0	0.0
S1PR5	50.0	6.0	13.0	0.0	0.0	13.0	3.0	10.0	0.0	0.0	0.0	0.0	3.0	10.0
SAA1	3.5	3.0	8.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
SAA2	190.5													
SAAL1	953.75	7.0	5.0	0.0	2.0	5.0	3.0	2.0	0.0	0.0	1.0	1.0	3.0	2.0
SACM1L	1821.5	5.0	10.0	0.0	0.0	10.0	2.0	8.0	0.0	0.0	0.0	0.0	2.0	8.0
SACS	3045.5	3.0	4.0	1.0	2.0	4.0	4.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0
SAE1	1508.0	1.0	4.0	2.0	3.0	1.0	4.0	0.0	2.0	0.0	3.0	0.0	1.0	0.0
SAFB	4795.5													
SAFB2	2467.25													
SAG	661.0	2.0	8.0	1.0	0.0	8.0	8.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0
SALL2	74.75	4.0	4.0	0.0	2.0	4.0	1.0	3.0	0.0	0.0	0.0	2.0	1.0	3.0
SALL4	60.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SAMD1	370.5	3.0	11.0	2.0	4.0	8.0	11.0	0.0	2.0	0.0	4.0	0.0	8.0	0.0
SAMD10	481.75													
SAMD11	0.0													
SAMD11P1	8.5													
SAMD12	4693.5													
SAMD13	5.0	26.0	56.0	0.0	8.0	56.0	3.0	53.0	0.0	0.0	1.0	7.0	3.0	53.0
SAMD14	34.25	3.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
SAMD15	49.5													
SAMD3	575.25	33.0	32.0	0.0	2.0	32.0	1.0	31.0	0.0	0.0	0.0	2.0	1.0	31.0
SAMD4A	281.75	9.0	18.0	0.0	2.0	18.0	12.0	6.0	0.0	0.0	2.0	0.0	12.0	6.0
SAMD4B	2697.5	6.0	3.0	0.0	1.0	3.0								
SAMD5	200.25	2.0	2.0	1.0	2.0	2.0	2.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0
SAMD7	9.5	6.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
SAMD8	1835.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
SAMD9	290.75	24.0	31.0	1.0	7.0	30.0	3.0	28.0	0.0	1.0	1.0	6.0	3.0	27.0
SAMD9L	550.25	3.0	6.0	0.0	2.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0
SAMHD1	10999.0	4.0	11.0	1.0	3.0	12.0	8.0	3.0	1.0	0.0	3.0	0.0	9.0	3.0
SAMM50	1638.0	14.0	27.0	0.0	2.0	27.0								
SAMSN1	2374.0	69.0	53.0	1.0	4.0	52.0	6.0	47.0	0.0	1.0	3.0	1.0	6.0	46.0
SAP130	1268.75													
SAP18	852.25	1.0	1.0	0.0	0.0	1.0								
SAP18P3	1.5													
SAP25	82.75	4.0	17.0	1.0	0.0	18.0	17.0	0.0	1.0	0.0	0.0	0.0	18.0	0.0
SAP30	39.5	10.0	8.0	1.0	2.0	8.0	3.0	5.0	0.0	1.0	1.0	1.0	3.0	5.0
SAP30BP	724.75	6.0	5.0	0.0	0.0	5.0								
SAP30L	273.0	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SAPCD1	44.0	1.0	0.0	0.0	0.0	0.0								
SAPCD2	43.75	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SAR1A	4859.0	13.0	5.0	0.0	0.0	5.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	4.0
SAR1B	1972.25													
SARAF	7251.5	32.0	56.0	32.0	16.0	80.0	7.0	49.0	4.0	28.0	4.0	12.0	9.0	71.0
SARDH	115.5	2.0	4.0	3.0	0.0	4.0	3.0	1.0	3.0	0.0	0.0	0.0	3.0	1.0
SARM1	599.5	2.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
SARNP	224.25													
SARS1	1496.75													
SARS2	119.75													
SART1	685.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SART3	3865.25	58.0	152.0	0.0	10.0	152.0	12.0	140.0	0.0	0.0	0.0	10.0	12.0	140.0
SASH1	118.5	1.0	3.0	1.0	2.0	3.0	3.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0
SASH3	1628.0	30.0	53.0	2.0	3.0	53.0	14.0	39.0	2.0	0.0	1.0	2.0	14.0	39.0
SASS6	320.0													
SAT1	465.0	4.0	5.0	0.0	0.0	5.0	4.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0
SAT2	149.25													
SATB1	12114.0	124.0	237.0	2.0	2.0	239.0								
SATB2	155.25	13.0	4.0	0.0	0.0	4.0								
SATL1	834.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAV1	402.75													
SAXO1	72.0	2.0	4.0	0.0	0.0	4.0								
SAXO2	46.0													
SAYSD1	357.5	1.0	2.0	0.0	0.0	2.0								
SBDS	1453.25	1.0	3.0	1.0	1.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0
SBDSP1	137.5													
SBF1	1206.0	4.0	11.0	0.0	2.0	11.0	11.0	0.0	0.0	0.0	2.0	0.0	11.0	0.0
SBF2	1552.0	3.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0
SBK1	828.25	4.0	4.0	5.0	0.0	5.0	2.0	2.0	3.0	2.0	0.0	0.0	3.0	2.0
SBNO1	3525.75													
SBNO2	1196.25	3.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SBSPON	560.25													
SC5D	438.0	44.0	43.0	1.0	2.0	44.0								
SCAF1	374.5	16.0	16.0	1.0	9.0	17.0								
SCAF11	3835.25	4.0	7.0	1.0	5.0	7.0	2.0	5.0	0.0	1.0	2.0	3.0	2.0	5.0
SCAF4	5884.0													
SCAF8	1735.25	4.0	11.0	3.0	4.0	7.0	10.0	1.0	3.0	0.0	4.0	0.0	6.0	1.0
SCAI	2333.25	9.0	12.0	0.0	2.0	12.0	4.0	8.0	0.0	0.0	0.0	2.0	4.0	8.0
SCAMP1	613.25	4.0	8.0	0.0	3.0	8.0								
SCAMP2	2938.5	4.0	6.0	0.0	0.0	6.0	1.0	5.0	0.0	0.0	0.0	0.0	1.0	5.0
SCAMP3	1742.25	2.0	0.0	0.0	0.0	0.0								
SCAMP4	1844.75													
SCAMP5	54.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCAND1	127.0	1.0	2.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
SCAND2P	1723.0	2.0	8.0	0.0	2.0	8.0	8.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0
SCAP	1505.5	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
SCAPER	823.25	3.0	5.0	0.0	2.0	5.0	2.0	3.0	0.0	0.0	1.0	1.0	2.0	3.0
SCARA5	0.0													
SCARB1	1159.25	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
SCARB2	1289.25													
SCARF1	81.75	2.0	6.0	0.0	2.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0
SCARF2	8.5	5.0	20.0	0.0	0.0	20.0	20.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
SCART1	76.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SCCPDH	484.5	3.0	7.0	1.0	2.0	7.0	7.0	0.0	1.0	0.0	2.0	0.0	7.0	0.0
SCD	1671.5													
SCD5	1899.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCEL	0.0													
SCFD1	969.0	4.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SCFD2	1076.25	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0
SCG3	93.5	13.0	20.0	0.0	0.0	20.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	20.0
SCG5	3.25	6.0	12.0	4.0	0.0	12.0	12.0	0.0	4.0	0.0	0.0	0.0	12.0	0.0
SCGB2B2	92.5													
SCGB3A1	12.25	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCGB3A2	430.5	1.0	0.0	0.0	0.0	0.0								
SCHIP1	104.0													
SCIMP	808.5	3.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SCIN	503.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCLT1	1448.0													
SCLY	1886.0													
SCMH1	1163.75	2.0	3.0	2.0	0.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0
SCML1	174.75													
SCML2	143.75													
SCML2P2	3.25													
SCML4	1846.75	29.0	60.0	3.0	10.0	61.0	8.0	52.0	0.0	3.0	5.0	5.0	8.0	53.0
SCN11A	213.5													
SCN1A	77.25	5.0	5.0	0.0	2.0	5.0								
SCN1B	232.5	4.0	17.0	6.0	2.0	15.0	17.0	0.0	6.0	0.0	2.0	0.0	15.0	0.0
SCN2A	84.5	5.0	6.0	0.0	0.0	6.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	4.0
SCN2B	66.75	11.0	20.0	1.0	1.0	20.0	14.0	6.0	1.0	0.0	1.0	0.0	14.0	6.0
SCN3B	167.25	2.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0
SCN4A	6.5	2.0	6.0	1.0	0.0	5.0	6.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0
SCN4B	3.75	3.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0
SCN5A	4.5	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SCN7A	78.0	4.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SCN8A	146.75	5.0	8.0	0.0	1.0	8.0	7.0	1.0	0.0	0.0	1.0	0.0	7.0	1.0
SCN9A	196.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCNM1	1136.5	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0
SCNN1A	107.75	3.0	3.0	0.0	2.0	3.0								
SCNN1D	78.25													
SCNN1G	16.0	1.0	5.0	3.0	2.0	2.0	5.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0
SCO1	1817.75													
SCO2	142.0	3.0	10.0	0.0	2.0	10.0	10.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0
SCOC	205.5	10.0	4.0	0.0	0.0	4.0								
SCP2	1081.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCPEP1	352.75	1.0	1.0	0.0	1.0	1.0								
SCRG1	551.75	4.0	9.0	0.0	1.0	9.0	9.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0
SCRIB	187.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCRN1	112.75	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCRN2	62.0	2.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0
SCRN3	483.75													
SCT	0.0													
SCTR	9.75	2.0	5.0	1.0	1.0	5.0	5.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0
SCUBE1	50.25	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SCUBE2	85.0													
SCUBE3	260.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCX	6.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SCYGR4	150.5													
SCYL1	610.0	2.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
SCYL2	873.5													
SCYL2P1	89.5													
SCYL3	569.75	5.0	7.0	0.0	3.0	7.0	1.0	6.0	0.0	0.0	1.0	2.0	1.0	6.0
SDAD1	479.75	5.0	4.0	0.0	1.0	4.0								
SDAD1P1	330.25													
SDC1	6.25	2.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
SDC2	8.25													
SDC3	38.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SDC4	874.75	2.0	4.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0
SDCBP	1094.25	5.0	5.0	0.0	1.0	5.0								
SDCBP2	10.25	24.0	22.0	0.0	0.0	22.0	2.0	20.0	0.0	0.0	0.0	0.0	2.0	20.0
SDCBPP1	3.0													
SDCCAG8	1353.75	8.0	5.0	3.0	2.0	6.0								
SDE2	2367.5	7.0	22.0	3.0	4.0	19.0	3.0	19.0	0.0	3.0	0.0	4.0	3.0	16.0
SDF2	371.0													
SDF2L1	326.25	2.0	6.0	2.0	4.0	6.0	6.0	0.0	2.0	0.0	4.0	0.0	6.0	0.0
SDF4	697.5													
SDHA	2202.75													
SDHAF1	43.0	1.0	3.0	2.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0
SDHAF2	307.75													
SDHAF3	109.5	2.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0
SDHAF4	216.25	2.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
SDHAP1	493.75													
SDHAP2	272.75													
SDHAP3	36.75	2.0	8.0	1.0	2.0	6.0	8.0	0.0	1.0	0.0	2.0	0.0	6.0	0.0
SDHB	541.75	1.0	6.0	2.0	1.0	3.0	6.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0
SDHC	1194.25	6.0	15.0	2.0	5.0	13.0	1.0	14.0	0.0	2.0	1.0	4.0	1.0	12.0
SDHCP2	0.5													
SDHCP3	8.5													
SDHD	1006.0													
SDHDP6	0.0													
SDK1	33.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDK2	1295.25	4.0	11.0	1.0	2.0	12.0	11.0	0.0	1.0	0.0	2.0	0.0	12.0	0.0
SDR16C5	0.0													
SDR16C6P	10.75	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDR39U1	471.25													
SDR42E1	367.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDR42E2	9.5													
SDS	99.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDSL	16.0													
SEBOX	33.75	2.0	3.0	0.0	2.0	3.0	2.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0
SEC11A	1432.5	8.0	18.0	0.0	4.0	18.0								
SEC11C	363.75	14.0	12.0	0.0	1.0	12.0								
SEC13	1567.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SEC13P1	8.5													
SEC14L1	876.5	35.0	50.0	0.0	0.0	50.0	6.0	44.0	0.0	0.0	0.0	0.0	6.0	44.0
SEC14L1P1	69.25													
SEC14L2	2829.0	4.0	7.0	3.0	1.0	6.0	7.0	0.0	3.0	0.0	1.0	0.0	6.0	0.0
SEC14L3	40.5	6.0	8.0	4.0	2.0	8.0	8.0	0.0	4.0	0.0	2.0	0.0	8.0	0.0
SEC14L4	256.0	3.0	8.0	3.0	1.0	7.0	8.0	0.0	3.0	0.0	1.0	0.0	7.0	0.0
SEC14L5	52.0													
SEC14L6	245.5	2.0	5.0	2.0	0.0	5.0	5.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0
SEC16A	5315.75	4.0	1.0	0.0	1.0	1.0								
SEC16B	1.5	3.0	0.0	0.0	0.0	0.0								
SEC1P	30.5													
SEC22A	260.25													
SEC22B	2433.5	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SEC22B3P	28.5													
SEC22B4P	492.75													
SEC22C	951.0	7.0	10.0	1.0	1.0	10.0								
SEC23A	1217.5	43.0	25.0	7.0	9.0	25.0								
SEC23B	997.25	27.0	20.0	2.0	9.0	18.0								
SEC23IP	3859.75	1.0	0.0	0.0	0.0	0.0								
SEC24A	3227.5													
SEC24B	2485.5													
SEC24C	1889.0	3.0	3.0	0.0	0.0	3.0								
SEC24D	2403.75	6.0	2.0	0.0	2.0	2.0								
SEC31A	5075.25	59.0	28.0	4.0	10.0	28.0								
SEC31B	1000.25	4.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
SEC61A1	3488.25	2.0	6.0	0.0	1.0	6.0								
SEC61A2	890.75													
SEC61B	288.75													
SEC61G	177.0	2.0	0.0	0.0	0.0	0.0								
SEC62	1159.0													
SEC63	4627.25	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
SEC63P1	12.25													
SECISBP2	2354.0	96.0	142.0	3.0	8.0	141.0								
SECISBP2L	617.75	8.0	5.0	0.0	3.0	5.0								
SECTM1	678.5	17.0	38.0	5.0	4.0	33.0	14.0	24.0	4.0	1.0	2.0	2.0	8.0	25.0
SEH1L	7571.0	7.0	8.0	1.0	2.0	6.0								
SEL1L	4642.25	28.0	26.0	1.0	3.0	25.0								
SEL1L3	651.5	25.0	23.0	1.0	4.0	21.0	4.0	19.0	0.0	1.0	0.0	4.0	4.0	17.0
SELE	4.25	15.0	17.0	2.0	6.0	19.0	8.0	9.0	2.0	0.0	6.0	0.0	10.0	9.0
SELENBP1	14.25	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SELENOF	1278.0													
SELENOH	790.5													
SELENOI	1893.25													
SELENOK	591.25													
SELENOKP2	0.0													
SELENOM	133.75													
SELENON	1791.75													
SELENOO	410.0													
SELENOP	44.75													
SELENOS	346.75													
SELENOT	1558.5													
SELENOTP1	0.25													
SELENOV	6.0													
SELENOW	662.5													
SELL	4288.25	41.0	51.0	2.0	14.0	53.0	6.0	45.0	0.0	2.0	12.0	2.0	6.0	47.0
SELP	53.25	19.0	30.0	3.0	13.0	33.0	6.0	24.0	0.0	3.0	6.0	7.0	6.0	27.0
SELPLG	5435.75	25.0	40.0	0.0	3.0	40.0	9.0	31.0	0.0	0.0	1.0	2.0	9.0	31.0
SEM1	2162.0													
SEMA3A	5.5	3.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SEMA3B	26.75	4.0	17.0	0.0	0.0	17.0	13.0	4.0	0.0	0.0	0.0	0.0	13.0	4.0
SEMA3C	42.5	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEMA3D	45.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEMA3E	28.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEMA3G	79.25	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SEMA4A	560.75	61.0	46.0	5.0	9.0	46.0	0.0	46.0	0.0	5.0	0.0	9.0	0.0	46.0
SEMA4B	289.0	8.0	8.0	3.0	1.0	9.0	3.0	5.0	2.0	1.0	1.0	0.0	3.0	6.0
SEMA4C	631.75	8.0	14.0	1.0	0.0	15.0								
SEMA4D	16480.75	123.0	214.0	3.0	11.0	214.0	18.0	196.0	0.0	3.0	3.0	8.0	18.0	196.0
SEMA4F	312.75	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
SEMA4G	65.0	4.0	6.0	1.0	2.0	6.0	5.0	1.0	1.0	0.0	2.0	0.0	5.0	1.0
SEMA5A	263.75	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SEMA5B	104.75	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0
SEMA6A	235.25	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SEMA6B	463.25													
SEMA6C	73.75	1.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0
SEMA6D	8.0													
SEMA7A	2612.25	3.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0
SENP1	1561.0	2.0	2.0	0.0	0.0	2.0								
SENP2	2568.5													
SENP3	736.5	52.0	65.0	0.0	16.0	65.0	48.0	17.0	0.0	0.0	16.0	0.0	48.0	17.0
SENP3-EIF4A1	55.75													
SENP5	3684.0													
SENP6	2797.0	48.0	22.0	0.0	4.0	22.0								
SENP7	2538.0	2.0	1.0	0.0	1.0	1.0								
SENP8	542.25	5.0	6.0	1.0	2.0	5.0								
SEPHS1	1114.0	5.0	9.0	0.0	4.0	9.0	4.0	5.0	0.0	0.0	2.0	2.0	4.0	5.0
SEPHS1P1	4.5													
SEPHS2	692.75	1.0	2.0	3.0	2.0	2.0	2.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0
SEPSECS	322.75													
SEPTIN1	1886.5													
SEPTIN10	8.75													
SEPTIN11	2671.75													
SEPTIN12	8.0													
SEPTIN14	193.75													
SEPTIN14P19	5.0													
SEPTIN14P2	0.75													
SEPTIN14P21	5.0													
SEPTIN14P4	0.5													
SEPTIN2	5096.75													
SEPTIN3	145.25													
SEPTIN4	122.75													
SEPTIN6	3925.5													
SEPTIN7	1974.25													
SEPTIN7P1	31.75													
SEPTIN7P2	841.75													
SEPTIN7P6	11.75													
SEPTIN7P9	1.25													
SEPTIN8	693.5													
SEPTIN9	8565.75													
SERAC1	1410.0													
SERBP1	42077.75	11.0	11.0	0.0	3.0	11.0								
SERBP1P1	7.5													
SERBP1P3	15.0													
SERBP1P5	6.25													
SERF1A	48.0	4.0	8.0	0.0	4.0	8.0	8.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0
SERF1B	325.25													
SERF2	2495.75	18.0	50.0	0.0	16.0	50.0								
SERGEF	357.0													
SERHL	9.25													
SERHL2	191.25	3.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
SERINC1	2795.25													
SERINC2	10.75													
SERINC3	4061.5	26.0	28.0	3.0	1.0	28.0								
SERINC5	4391.5													
SERP1	2997.25	17.0	11.0	2.0	3.0	9.0								
SERP2	4.25	1.0	4.0	1.0	0.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0
SERPINA1	10.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SERPINA10	265.5													
SERPINA11	0.0													
SERPINA5	0.0													
SERPINA9	0.0													
SERPINB1	438.75	30.0	54.0	4.0	7.0	55.0	14.0	40.0	2.0	2.0	0.0	7.0	15.0	40.0
SERPINB10	200.5	7.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SERPINB11	20.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SERPINB13	0.0													
SERPINB2	11.75	4.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SERPINB5	9.25	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SERPINB6	1130.5	27.0	26.0	2.0	4.0	26.0	7.0	19.0	2.0	0.0	4.0	0.0	7.0	19.0
SERPINB8	632.75													
SERPINB9	3567.0	4.0	16.0	4.0	3.0	17.0	16.0	0.0	4.0	0.0	3.0	0.0	17.0	0.0
SERPINC1	6.0													
SERPIND1	62.0	2.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
SERPINE1	97.5	1.0	2.0	1.0	4.0	1.0	2.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0
SERPINE2	597.25	6.0	4.0	0.0	0.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0
SERPINE3	18.5	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SERPINF1	207.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SERPING1	0.75													
SERPINH1	290.25	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERPINI1	19.0	13.0	4.0	0.0	0.0	4.0								
SERPINI2	0.0	1.0	0.0	0.0	0.0	0.0								
SERTAD1	329.0	5.0	18.0	0.0	5.0	18.0	7.0	11.0	0.0	0.0	2.0	3.0	7.0	11.0
SERTAD2	1514.25	22.0	36.0	0.0	5.0	36.0	2.0	34.0	0.0	0.0	0.0	5.0	2.0	34.0
SERTAD3	56.0	2.0	5.0	0.0	1.0	5.0								
SESN1	282.0	39.0	36.0	1.0	4.0	35.0								
SESN2	188.5	3.0	11.0	2.0	0.0	11.0	11.0	0.0	2.0	0.0	0.0	0.0	11.0	0.0
SESN3	4049.75	47.0	76.0	2.0	4.0	78.0								
SESTD1	110.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SET	5027.25	1.0	1.0	1.0	1.0	2.0								
SETBP1	63.5	7.0	3.0	0.0	1.0	3.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0
SETD1A	1441.0													
