GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count	GeneName_MeanExpression
DOHH	9.5	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	DOHH 9.5
DOK3	101.66666666666669	3.0	4.0	0.0	1.0	4.0	2.0	2.0	0.0	0.0	1.0	0.0	2.0	2.0	DOK3 101.66666666666669
DOK4	106.16666666666669	7.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	DOK4 106.16666666666669
DOK6	30.666666666666668	1.0	3.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	DOK6 30.666666666666668
DOK7	3.6666666666666665	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DOK7 3.6666666666666665
DOLPP1	495.1666666666667	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	DOLPP1 495.1666666666667
DONSON	165.33333333333334	12.0	3.0	0.0	5.0	3.0	1.0	2.0	0.0	0.0	0.0	5.0	1.0	2.0	DONSON 165.33333333333334
DOT1L	396.0	9.0	6.0	2.0	0.0	7.0	2.0	4.0	0.0	2.0	0.0	0.0	2.0	5.0	DOT1L 396.0
DPEP2	83.83333333333333	10.0	12.0	5.0	1.0	12.0	10.0	2.0	5.0	0.0	0.0	1.0	10.0	2.0	DPEP2 83.83333333333333
DPEP3	1.1666666666666667	4.0	8.0	4.0	0.0	8.0	8.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	DPEP3 1.1666666666666667
DPF1	22.0	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	DPF1 22.0
DPF2	5736.666666666667	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	DPF2 5736.666666666667
DPF3	1326.5	12.0	8.0	4.0	0.0	10.0	2.0	6.0	0.0	4.0	0.0	0.0	2.0	8.0	DPF3 1326.5
DPM2	768.5	2.0	3.0	1.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	DPM2 768.5
DPP10	20.83333333333333	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DPP10 20.83333333333333
DPP4	1420.1666666666667	3.0	3.0	4.0	0.0	7.0	1.0	2.0	4.0	0.0	0.0	0.0	5.0	2.0	DPP4 1420.1666666666667
DPP7	276.1666666666667	2.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	DPP7 276.1666666666667
DPPA2	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DPPA2 3.0
DPPA3	2.333333333333333	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DPPA3 2.333333333333333
DPRXP4	3.0	3.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	DPRXP4 3.0
DPY19L1P1	108.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DPY19L1P1 108.5
DPYSL5	36.333333333333336	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	DPYSL5 36.333333333333336
DRC7	2.0	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	DRC7 2.0
DSC1	13.5	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	DSC1 13.5
DSC2	44.0	3.0	3.0	2.0	0.0	4.0	3.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	DSC2 44.0
DSC3	9.833333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DSC3 9.833333333333334
DSCAML1	5.0	3.0	10.0	8.0	0.0	12.0	10.0	0.0	8.0	0.0	0.0	0.0	12.0	0.0	DSCAML1 5.0
DSCC1	16.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DSCC1 16.0
DSG2	77.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DSG2 77.0
DSP	7.166666666666667	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DSP 7.166666666666667
DST	1607.0	20.0	10.0	3.0	3.0	11.0	5.0	5.0	3.0	0.0	2.0	1.0	6.0	5.0	DST 1607.0
DSTNP2	70.16666666666667	2.0	10.0	2.0	0.0	10.0	10.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0	DSTNP2 70.16666666666667
DTNA	56.833333333333336	6.0	3.0	4.0	1.0	5.0	3.0	0.0	4.0	0.0	1.0	0.0	5.0	0.0	DTNA 56.833333333333336
DTX1	489.3333333333333	4.0	6.0	1.0	0.0	6.0	2.0	4.0	1.0	0.0	0.0	0.0	2.0	4.0	DTX1 489.3333333333333
DTX4	35.5	20.0	11.0	0.0	1.0	11.0	3.0	8.0	0.0	0.0	1.0	0.0	3.0	8.0	DTX4 35.5
DUS3L	108.33333333333331	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	DUS3L 108.33333333333331
DUSP1	9026.0	2.0	3.0	6.0	0.0	6.0	3.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	DUSP1 9026.0
DUSP2	1060.8333333333333	2.0	3.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	DUSP2 1060.8333333333333
DUSP22	1669.5	9.0	1.0	6.0	0.0	7.0	0.0	1.0	1.0	5.0	0.0	0.0	1.0	6.0	DUSP22 1669.5
DUSP26	1.8333333333333333	3.0	5.0	1.0	0.0	5.0	5.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	DUSP26 1.8333333333333333
DUSP28	244.5	1.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	DUSP28 244.5
DUSP4	151.0	3.0	4.0	0.0	0.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	DUSP4 151.0
DUSP5	140.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	DUSP5 140.5
DUSP6	3608.8333333333335	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	DUSP6 3608.8333333333335
DUSP7	495.3333333333333	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	DUSP7 495.3333333333333
DUXA	6.5	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	DUXA 6.5
DVL1	7.833333333333333	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	DVL1 7.833333333333333
DVL2	116.33333333333331	2.0	5.0	1.0	1.0	5.0	5.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0	DVL2 116.33333333333331
DYNAP	25.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DYNAP 25.5
DYNC1H1	3348.333333333333	5.0	2.0	2.0	2.0	3.0	2.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	DYNC1H1 3348.333333333333
DYNC1LI1	767.6666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DYNC1LI1 767.6666666666666
DYNC1LI2	1155.5	36.0	13.0	4.0	10.0	17.0	0.0	13.0	0.0	4.0	0.0	10.0	0.0	17.0	DYNC1LI2 1155.5
DYNC2LI1	537.1666666666666	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DYNC2LI1 537.1666666666666
DYRK2	1357.1666666666667	22.0	16.0	7.0	1.0	20.0	0.0	16.0	1.0	6.0	1.0	0.0	1.0	19.0	DYRK2 1357.1666666666667
DYRK4	499.8333333333333	2.0	2.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	DYRK4 499.8333333333333
DYSF	1612.5	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	DYSF 1612.5
DZIP1	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DZIP1 14.0
E2F1	21.5	3.0	2.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	E2F1 21.5
E2F2	56.16666666666666	3.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	E2F2 56.16666666666666
E2F3	478.0	4.0	9.0	4.0	2.0	10.0	9.0	0.0	4.0	0.0	2.0	0.0	10.0	0.0	E2F3 478.0
EAPP	1915.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	EAPP 1915.0
EBF1	2.6666666666666665	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	EBF1 2.6666666666666665
EBF4	1.3333333333333333	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EBF4 1.3333333333333333
EBLN2	143.0	10.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	EBLN2 143.0
ECE1	411.3333333333333	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ECE1 411.3333333333333
ECEL1	3.1666666666666665	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ECEL1 3.1666666666666665
ECH1	12122.666666666666	24.0	23.0	14.0	6.0	29.0	2.0	21.0	0.0	14.0	0.0	6.0	2.0	27.0	ECH1 12122.666666666666
ECI2	1183.8333333333333	6.0	5.0	1.0	1.0	5.0	2.0	3.0	1.0	0.0	1.0	0.0	2.0	3.0	ECI2 1183.8333333333333
ECM1	138.0	1.0	5.0	2.0	1.0	4.0	5.0	0.0	2.0	0.0	1.0	0.0	4.0	0.0	ECM1 138.0
ECM2	4.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ECM2 4.5
ECSIT	226.33333333333331	2.0	5.0	2.0	4.0	4.0	3.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	ECSIT 226.33333333333331
EDA2R	5.333333333333333	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EDA2R 5.333333333333333
EDARADD	35.666666666666664	2.0	4.0	1.0	0.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	EDARADD 35.666666666666664
EDC3	1591.8333333333333	13.0	9.0	0.0	0.0	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	9.0	EDC3 1591.8333333333333
EDC4	326.3333333333333	4.0	6.0	3.0	1.0	6.0	3.0	3.0	3.0	0.0	0.0	1.0	3.0	3.0	EDC4 326.3333333333333
EDEM1	1890.0	5.0	4.0	4.0	2.0	7.0	1.0	3.0	0.0	4.0	0.0	2.0	1.0	6.0	EDEM1 1890.0
EDEM2	2252.5	3.0	5.0	4.0	0.0	5.0	5.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	EDEM2 2252.5
EDF1	5082.5	1.0	3.0	2.0	0.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	EDF1 5082.5
EDN1	8.833333333333334	3.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	EDN1 8.833333333333334
EEF1A1	301777.3333333333	30.0	36.0	15.0	5.0	37.0	0.0	36.0	0.0	15.0	0.0	5.0	0.0	37.0	EEF1A1 301777.3333333333
EEF1A2	32.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EEF1A2 32.5
EEF2	26660.5	3.0	6.0	1.0	3.0	7.0	6.0	0.0	1.0	0.0	3.0	0.0	7.0	0.0	EEF2 26660.5
EEF2K	414.6666666666667	8.0	17.0	2.0	3.0	17.0	13.0	4.0	1.0	1.0	2.0	1.0	13.0	4.0	EEF2K 414.6666666666667
EEPD1	267.1666666666667	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	EEPD1 267.1666666666667
EFCAB10	23.83333333333333	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	EFCAB10 23.83333333333333
EFCAB12	152.66666666666666	3.0	2.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	EFCAB12 152.66666666666666
EFCAB3	97.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	EFCAB3 97.5
EFCC1	7.5	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	EFCC1 7.5
EFEMP1	2.333333333333333	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EFEMP1 2.333333333333333
EFEMP2	157.5	1.0	3.0	2.0	2.0	4.0	3.0	0.0	2.0	0.0	2.0	0.0	4.0	0.0	EFEMP2 157.5
EFHB	26.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EFHB 26.5
EFHD1	4.666666666666667	2.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	EFHD1 4.666666666666667
EFHD2	355.8333333333333	10.0	6.0	2.0	2.0	8.0	3.0	3.0	2.0	0.0	2.0	0.0	5.0	3.0	EFHD2 355.8333333333333
EFNA3	7.666666666666667	4.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	EFNA3 7.666666666666667
EFNA4	57.833333333333336	5.0	10.0	0.0	1.0	10.0	10.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	EFNA4 57.833333333333336
EFNA5	61.333333333333336	3.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	EFNA5 61.333333333333336
EFNB1	3.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	EFNB1 3.5
EGFEM1P	13.333333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	EGFEM1P 13.333333333333334
EGFL7	7.333333333333333	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	EGFL7 7.333333333333333
EGR1	21266.33333333333	3.0	3.0	1.0	0.0	3.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	EGR1 21266.33333333333
EGR2	75.5	6.0	3.0	3.0	1.0	3.0	0.0	3.0	0.0	3.0	0.0	1.0	0.0	3.0	EGR2 75.5
EGR3	248.0	1.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	EGR3 248.0
EHD2	109.33333333333331	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EHD2 109.33333333333331
EHD3	34.833333333333336	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	EHD3 34.833333333333336
EHF	37.16666666666666	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EHF 37.16666666666666
EHMT1	1241.3333333333333	10.0	6.0	2.0	0.0	6.0	4.0	2.0	2.0	0.0	0.0	0.0	4.0	2.0	EHMT1 1241.3333333333333
EHMT2	571.1666666666666	2.0	3.0	1.0	1.0	4.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	4.0	EHMT2 571.1666666666666
EIF2AK1	704.6666666666666	3.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	EIF2AK1 704.6666666666666
EIF2AK2	3246.1666666666665	2.0	1.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	EIF2AK2 3246.1666666666665
EIF2D	1214.5	7.0	8.0	9.0	0.0	13.0	0.0	8.0	0.0	9.0	0.0	0.0	0.0	13.0	EIF2D 1214.5
EIF3J	930.3333333333334	1.0	2.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	EIF3J 930.3333333333334
EIF3L	11193.833333333334	6.0	5.0	1.0	0.0	4.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	4.0	EIF3L 11193.833333333334
EIF4A2	17680.333333333332	6.0	4.0	1.0	5.0	3.0	2.0	2.0	0.0	1.0	1.0	4.0	2.0	1.0	EIF4A2 17680.333333333332
EIF4E1B	11.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EIF4E1B 11.0
EIF4E3	454.0	4.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	EIF4E3 454.0
EIF5AL1	60.833333333333336	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	EIF5AL1 60.833333333333336
EIF6	3678.6666666666665	1.0	4.0	4.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	EIF6 3678.6666666666665
ELF1	7146.166666666667	71.0	57.0	37.0	16.0	80.0	0.0	57.0	2.0	35.0	1.0	15.0	2.0	78.0	ELF1 7146.166666666667
ELF3	80.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ELF3 80.5
ELF4	635.1666666666666	5.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	ELF4 635.1666666666666
ELF5	16.333333333333332	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ELF5 16.333333333333332
ELK3	3201.1666666666665	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ELK3 3201.1666666666665
ELL	1196.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	ELL 1196.0
ELL2	852.0	18.0	16.0	0.0	0.0	16.0	4.0	12.0	0.0	0.0	0.0	0.0	4.0	12.0	ELL2 852.0
ELL3	60.66666666666666	8.0	5.0	1.0	2.0	5.0	1.0	4.0	0.0	1.0	0.0	2.0	1.0	4.0	ELL3 60.66666666666666
ELMO1	1223.0	17.0	13.0	0.0	2.0	13.0	0.0	13.0	0.0	0.0	0.0	2.0	0.0	13.0	ELMO1 1223.0
ELMO2	2088.0	12.0	8.0	6.0	0.0	14.0	2.0	6.0	2.0	4.0	0.0	0.0	4.0	10.0	ELMO2 2088.0
ELMO3	8.166666666666666	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ELMO3 8.166666666666666
ELOVL3	5.5	2.0	4.0	0.0	0.0	4.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	ELOVL3 5.5
ELOVL4	32.666666666666664	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	ELOVL4 32.666666666666664
ELOVL5	5684.333333333333	3.0	4.0	5.0	1.0	7.0	3.0	1.0	5.0	0.0	1.0	0.0	6.0	1.0	ELOVL5 5684.333333333333
ELOVL6	8064.333333333333	6.0	6.0	1.0	1.0	6.0	5.0	1.0	0.0	1.0	1.0	0.0	5.0	1.0	ELOVL6 8064.333333333333
EMB	784.6666666666666	7.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	EMB 784.6666666666666
EMC3	3011.333333333333	17.0	22.0	6.0	6.0	19.0	8.0	14.0	0.0	6.0	0.0	6.0	8.0	11.0	EMC3 3011.333333333333
EMCN	22.33333333333333	4.0	6.0	0.0	2.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	EMCN 22.33333333333333
EMID1	57.5	4.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	EMID1 57.5
EMILIN1	2.6666666666666665	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	EMILIN1 2.6666666666666665
EMILIN2	352.1666666666667	2.0	7.0	1.0	1.0	8.0	7.0	0.0	1.0	0.0	1.0	0.0	8.0	0.0	EMILIN2 352.1666666666667
EMP2	460.8333333333333	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	EMP2 460.8333333333333
EMP3	2142.6666666666665	2.0	4.0	0.0	3.0	4.0	2.0	2.0	0.0	0.0	2.0	1.0	2.0	2.0	EMP3 2142.6666666666665
ENAH	251.5	2.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	ENAH 251.5
ENG	601.1666666666666	4.0	6.0	7.0	1.0	9.0	6.0	0.0	7.0	0.0	1.0	0.0	9.0	0.0	ENG 601.1666666666666
ENO1	20043.83333333333	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	ENO1 20043.83333333333
ENO2	106.5	2.0	6.0	1.0	1.0	6.0	6.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0	ENO2 106.5
ENO3	25.666666666666668	9.0	2.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	ENO3 25.666666666666668
ENOX1	4.333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ENOX1 4.333333333333333
ENPEP	34.666666666666664	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	ENPEP 34.666666666666664
ENPP1	4045.3333333333335	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	ENPP1 4045.3333333333335
ENPP2	10.333333333333334	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ENPP2 10.333333333333334
ENPP3	48.833333333333336	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	ENPP3 48.833333333333336
ENPP5	56.333333333333336	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ENPP5 56.333333333333336
ENPP6	169.16666666666666	4.0	5.0	1.0	1.0	5.0	5.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0	ENPP6 169.16666666666666
ENTPD1	6200.0	8.0	9.0	11.0	1.0	15.0	2.0	7.0	1.0	10.0	1.0	0.0	2.0	13.0	ENTPD1 6200.0
ENTPD3	10.166666666666666	1.0	5.0	1.0	2.0	6.0	5.0	0.0	1.0	0.0	2.0	0.0	6.0	0.0	ENTPD3 10.166666666666666
EOMES	18.0	6.0	8.0	0.0	2.0	8.0	7.0	1.0	0.0	0.0	2.0	0.0	7.0	1.0	EOMES 18.0
EPAS1	140.5	5.0	5.0	0.0	0.0	5.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	4.0	EPAS1 140.5
EPB41	1301.0	7.0	3.0	1.0	0.0	4.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	3.0	EPB41 1301.0
EPB41L1	52.5	4.0	4.0	1.0	1.0	4.0	1.0	3.0	1.0	0.0	1.0	0.0	1.0	3.0	EPB41L1 52.5
EPB42	1.8333333333333333	12.0	11.0	1.0	0.0	11.0	3.0	8.0	1.0	0.0	0.0	0.0	3.0	8.0	EPB42 1.8333333333333333
EPC1	2763.1666666666665	33.0	24.0	14.0	10.0	34.0	4.0	20.0	8.0	6.0	0.0	10.0	12.0	22.0	EPC1 2763.1666666666665
EPG5	762.5	12.0	3.0	3.0	0.0	6.0	1.0	2.0	3.0	0.0	0.0	0.0	4.0	2.0	EPG5 762.5
EPGN	96.66666666666669	18.0	11.0	0.0	1.0	11.0	5.0	6.0	0.0	0.0	1.0	0.0	5.0	6.0	EPGN 96.66666666666669
EPHA10	55.333333333333336	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	EPHA10 55.333333333333336
EPHA2	5.5	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	EPHA2 5.5
EPHB2	21.33333333333333	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EPHB2 21.33333333333333
EPHB3	2.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EPHB3 2.0
EPHB4	42.66666666666666	3.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	EPHB4 42.66666666666666
EPHB6	179.5	3.0	9.0	8.0	2.0	15.0	9.0	0.0	8.0	0.0	2.0	0.0	15.0	0.0	EPHB6 179.5
EPHX1	64.83333333333333	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EPHX1 64.83333333333333
EPHX4	9.333333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	EPHX4 9.333333333333334
EPN1	578.8333333333334	1.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	EPN1 578.8333333333334
EPN2	92.33333333333331	7.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	EPN2 92.33333333333331
EPOR	134.5	2.0	6.0	2.0	4.0	4.0	6.0	0.0	2.0	0.0	4.0	0.0	4.0	0.0	EPOR 134.5
EPS8L2	237.83333333333331	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EPS8L2 237.83333333333331
EPS8L3	6.5	3.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EPS8L3 6.5
EPX	17.333333333333332	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	EPX 17.333333333333332
ERAP1	1928.8333333333333	4.0	4.0	4.0	1.0	6.0	2.0	2.0	2.0	2.0	1.0	0.0	2.0	4.0	ERAP1 1928.8333333333333
ERAP2	3390.5	56.0	17.0	12.0	6.0	21.0	2.0	15.0	2.0	10.0	1.0	5.0	2.0	19.0	ERAP2 3390.5
ERBB2	138.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	ERBB2 138.0
