baitID	oeID	distance	ABC.Score	score	merged_score
327716	327708	-35699	0	5.38040119206346	5.38040119206346
327716	327712	-15196	0	5.91861608833213	5.91861608833213
327716	327713	-10006	0	8.78606244741479	8.78606244741479
327716	327714	-4864	0	10.9958773317261	10.9958773317261
327716	327720	20726	0	5.73079532019891	5.73079532019891
327716	327721	26027	0	5.69078812680337	5.69078812680337
327716	327722	31580	0	10.2461701568809	10.2461701568809
327716	327723	37295	0	6.40617706275205	6.40617706275205
327716	327724	42996	0	5.90299865557037	5.90299865557037
327716	327725	49312	0	10.3868312821885	10.3868312821885
327716	327726	55633	0	8.99036394721192	8.99036394721192
327716	327727	61150	0.038694	13.1548202179111	13.1548202179111
327716	327728	66387	0	9.40031862011665	9.40031862011665
327716	327732	86971	0	7.40019773903231	7.40019773903231
327716	327733	92259	0.009623	12.8421007259144	12.8421007259144
327716	327734	97426	0	11.0737365542332	11.0737365542332
327716	327735	102579	0.032839	10.3163055768123	10.3163055768123
327716	327736	107622	0	11.7588630957717	11.7588630957717
327716	327737	112790	0	5.3816917461879	5.3816917461879
327716	327751	190011	0	7.30829446793876	7.30829446793876
327716	327754	206275	0	9.01024861402357	9.01024861402357
327716	327755	212228	0	9.12535353092047	9.12535353092047
327716	327756	217553	0	12.0744367651771	12.0744367651771
327795	327682	-582820	0	8.4713461695664	8.4713461695664
327795	327717	-401745	0	5.10018817341776	5.10018817341776
327795	327778	-72040	0	6.13992341305606	6.13992341305606
327795	327780	-67233	0	9.22462232088382	9.22462232088382
327917	327955	170759	0	5.30801022424072	5.30801022424072
327917	328017	426350	0	5.48826873783878	5.48826873783878
327918	327939	97972	0.034467	5.23696114741474	5.23696114741474
327918	327948	136230	0	5.04713232299444	5.04713232299444
327918	327950	141734	0	6.45429694860254	6.45429694860254
327918	327957	174473	0	5.64737794214619	5.64737794214619
327918	328017	425115	0	5.73454182774361	5.73454182774361
327934	327939	15183	0.083281	0.330120065411665	5.1
327934	327940	17864	0.083281	0.399607962838949	5.1
327934	327941	16810	0.083281	0	5.1
327949	327939	37937	0.061648	0	5.1
327949	327940	37937	0.061648	0	5.1
327949	327941	37937	0.061648	0	5.1
327956	327939	-73524	0.040468	4.04606657960187	5.1
327956	327940	-70843	0.040468	0.617437626373801	5.1
327956	327941	-70519	0.040468	1.48531307052587	5.1
327984	327912	-305575	0	5.75127906389769	5.75127906389769
327984	327957	-111838	0	7.46717658307782	7.46717658307782
327984	327967	-67379	0	5.20851045288669	5.20851045288669
327984	327987	6448	0	5.3009750804863	5.3009750804863
327984	328010	108976	0	6.28282810063409	6.28282810063409
327984	328017	138804	0	6.09761278560448	6.09761278560448
327986	327951	-142565	0	5.87135597074071	5.87135597074071
327986	327979	-24151	0	5.4975422480878	5.4975422480878
327986	328010	105372	0	5.80505399564555	5.80505399564555
327991	327967	-90647	0	5.09144244298188	5.09144244298188
328004	327968	-149128	0	5.41529222050769	5.41529222050769
328004	327979	-107541	0	6.59785458661769	6.59785458661769
328004	327998	-26299	0.04264	1.76865074836577	5.1
328004	328010	21982	0	7.09438943935868	7.09438943935868
328004	328017	51810	0	6.67259820561546	6.67259820561546
328009	327950	-249627	0	5.72541613467995	5.72541613467995
328009	327961	-195662	0.001724	5.14507162624391	5.14507162624391
328009	327976	-142083	0	5.19217333214043	5.19217333214043
328009	327979	-125597	0	5.75291220252393	5.75291220252393
328009	327980	-120567	0	6.66043054488533	6.66043054488533
328009	327992	-78023	0	6.31317534728774	6.31317534728774
328009	328005	-15308	0	7.93392544256067	7.93392544256067
328009	328014	26514	0	5.53117456782149	5.53117456782149
328009	328017	33754	0	14.460570217998	14.460570217998
328016	327950	-280555	0	5.91382925376409	5.91382925376409
328016	327958	-242481	0	5.61744062071103	5.61744062071103
328016	327961	-226590	0.001552	6.67625427278755	6.67625427278755
328016	327961	-226590	0.001553	6.67625427278755	6.67625427278755
328016	327967	-203357	0	9.94456910711278	9.94456910711278
328016	327968	-198112	0	7.28353982645643	7.28353982645643
328016	327976	-173011	0	5.72199473484779	5.72199473484779
328016	327992	-108951	0	7.86925308691525	7.86925308691525
328016	328005	-46236	0	9.58577958617808	9.58577958617808
328016	328007	-35902	0	6.14330619220815	6.14330619220815
328016	328010	-27002	0	9.99992378146304	9.99992378146304
328016	328037	104528	0	5.83112563332094	5.83112563332094
32802	569787		0	5.55804575139127	5.55804575139127
328060	328061	5570.5	0.04633	0	5.1
328060	328061	5504.5	0.046018	0	5.1
328060	328062	8475	0.04633	5.08088109671248	5.08088109671248
328060	328062	8475	0.046018	5.08088109671248	5.08088109671248
328071	328074	6849	0.040852	1.08670077756673	5.1
328073	328108	178717	0	5.35729316883891	5.35729316883891
328230	328213	-82604	0	9.67644392744403	9.67644392744403
328230	328216	-66049	0	5.45421379721919	5.45421379721919
328230	328237	24607	0	6.6955483228433	6.6955483228433
328230	328240	42381	0	6.09385968257694	6.09385968257694
328230	328248	75594	0	8.19135519688519	8.19135519688519
328230	328251	91151	0	8.03685358962614	8.03685358962614
328230	328252	96445	0	5.12284867782483	5.12284867782483
328243	328216	-117176	0.010112	5.12604110401923	5.12604110401923
328243	328248	24467	0	6.29087112888062	6.29087112888062
328243	328251	40024	0.008955	5.67231902567859	5.67231902567859
328255	328253	-4301	0	5.26836214033385	5.26836214033385
328257	328202	-250228	0.005205	7.35607973940799	7.35607973940799
328257	328215	-179416	0	6.34045958206239	6.34045958206239
328257	328266	27995	0	6.78565166635192	6.78565166635192
328257	328267	33296	0	7.78073218890008	7.78073218890008
328257	328268	38780	0	7.87874513828771	7.87874513828771
328257	328269	44259	0	8.7762903033845	8.7762903033845
328257	328270	49467	0	22.6961950246453	22.6961950246453
328257	328275	72108	0.006172	8.7302994683889	8.7302994683889
328257	328275	72108	0.007662	8.7302994683889	8.7302994683889
328257	328279	86429	0	9.15386680528577	9.15386680528577
328257	328284	113969	0	7.68570586377087	7.68570586377087
328257	328285	119369	0.011392	21.3712572227478	21.3712572227478
328257	328286	124665	0.011392	37.8028506028294	37.8028506028294
328257	328287	130461	0	28.5736276750359	28.5736276750359
328257	328288	136212	0.010527	43.7970102941989	43.7970102941989
328257	328289	141352	0	12.3942091788143	12.3942091788143
328257	328290	146621	0	6.4963618796322	6.4963618796322
328257	328291	152008	0	6.81463754047142	6.81463754047142
328259	328261	8273	0	5.09254137587116	5.09254137587116
328259	328264	16026	0	8.21876395284977	8.21876395284977
328259	328266	26497	0	9.29002048079324	9.29002048079324
328259	328267	31798	0	8.42108983708847	8.42108983708847
328259	328268	37282	0	8.22007838407865	8.22007838407865
328259	328269	42761	0	14.7690969657484	14.7690969657484
328259	328270	47969	0	28.9959163153853	28.9959163153853
328259	328275	70610	0	7.39062106938285	7.39062106938285
328259	328277	80252	0	5.62749782862032	5.62749782862032
328259	328281	95616	0	5.63257634308855	5.63257634308855
328259	328282	101287	0	5.95871456143196	5.95871456143196
328259	328283	107040	0	5.27248866413257	5.27248866413257
328259	328284	112471	0	7.27819189251695	7.27819189251695
328259	328285	117871	0	17.061888091756	17.061888091756
328259	328286	123167	0	33.8241769981437	33.8241769981437
328259	328287	128963	0	32.1791733054061	32.1791733054061
328259	328288	134714	0	34.5115994422369	34.5115994422369
328259	328289	139854	0	16.5421809031774	16.5421809031774
328259	328290	145123	0	5.15107969939279	5.15107969939279
328259	328291	150510	0	8.70025598429302	8.70025598429302
328259	328292	155671	0	6.70075319781207	6.70075319781207
328263	328285	105390	0	5.93290529380158	5.93290529380158
328263	328288	122233	0	5.35751740923058	5.35751740923058
328313	328275	-192903	0	5.0631360855362	5.0631360855362
328313	328285	-145642	0	8.21899286414544	8.21899286414544
328313	328286	-140346	0	5.58948708480618	5.58948708480618
328313	328288	-128799	0	10.9673996097971	10.9673996097971
328313	328289	-123659	0	8.24187397764264	8.24187397764264
328313	328291	-113003	0	23.7716081153662	23.7716081153662
328313	328292	-107842	0	6.73129031079851	6.73129031079851
328313	328293	-102214	0	8.58535897378767	8.58535897378767
328313	328295	-91496	0	6.43543001771492	6.43543001771492
328313	328296	-86396	0	5.51662069282149	5.51662069282149
328313	328297	-80796	0	5.78327231943832	5.78327231943832
328313	328315	8023	0	5.11923538333366	5.11923538333366
328313	328325	52570	0	5.95728344610593	5.95728344610593
328313	328330	71074	0	9.70110182064373	9.70110182064373
328313	328331	76533	0	8.46230323038851	8.46230323038851
328313	328334	92391	0	5.84317325151077	5.84317325151077
328313	328341	132078	0	6.21146250959182	6.21146250959182
328313	328342	137352	0	6.38720672645707	6.38720672645707
328313	328343	142357	0	16.0367412442241	16.0367412442241
328313	328348	147139	0	5.06835056304377	5.06835056304377
328313	328350	151702	0	6.83819996738237	6.83819996738237
328313	328351	156932	0	6.13714904552244	6.13714904552244
328313	328352	160794	0	7.78635170278735	7.78635170278735
328313	328356	166677	0	13.8562495018208	13.8562495018208
328313	328357	172306	0	9.14560385985068	9.14560385985068
328313	328358	177976	0	6.65722630370829	6.65722630370829
328313	328361	194226	0	9.81318927338821	9.81318927338821
328321	328343	108577	0.012439	8.14384479187415	8.14384479187415
328321	328351	123152	0	6.10623957321966	6.10623957321966
328321	328356	132897	0	5.47072021846254	5.47072021846254
328321	328357	138526	0	6.50371268960716	6.50371268960716
328327	328343	86142	0	5.82911499950197	5.82911499950197
328327	328351	100717	0	6.55841930969823	6.55841930969823
328346	328289	-268842	0	6.88893122935641	6.88893122935641
328346	328291	-258186	0	5.56008879752113	5.56008879752113
328346	328296	-231579	0	5.2552723845625	5.2552723845625
328346	328297	-225979	0	6.22483008704316	6.22483008704316
328346	328298	-220181	0	5.11206394336804	5.11206394336804
328346	328303	-193215	0	5.69919023255616	5.69919023255616
328346	328314	-142262	0	9.07267562529866	9.07267562529866
328346	328315	-137160	0	7.96503824491687	7.96503824491687
328346	328319	-115916	0	7.09206011193621	7.09206011193621
328346	328325	-92613	0	11.1429025648967	11.1429025648967
328346	328329	-79561	0.007825	7.76170813648926	7.76170813648926
328346	328330	-74109	0	14.8675552198881	14.8675552198881
328346	328331	-68650	0.01498	10.0671569166928	10.0671569166928
328346	328332	-63332	0	8.33478955575929	8.33478955575929
328346	328333	-58189	0	7.59438787199313	7.59438787199313
328346	328334	-52792	0	12.3411148006312	12.3411148006312
328346	328335	-46955	0	7.10741539254702	7.10741539254702
328346	328337	-36036	0	5.44867099865313	5.44867099865313
328346	328351	11749	0	5.96509955693092	5.96509955693092
328347	328289	-269143	0	5.0198167544231	5.0198167544231
328349	328289	-272543	0	5.67523096861016	5.67523096861016
328349	328291	-261887	0	8.05705306133622	8.05705306133622
328349	328296	-235280	0	6.43374632472017	6.43374632472017
328349	328318	-125115	0	6.36626797235248	6.36626797235248
328349	328319	-119617	0	5.18106655022499	5.18106655022499
328349	328324	-101465	0	6.35774420435881	6.35774420435881
328349	328325	-96314	0	6.86964027461993	6.86964027461993
328349	328328	-89105	0	5.77050184291062	5.77050184291062
328349	328329	-83262	0	7.6353999996029	7.6353999996029
328349	328330	-77810	0	6.57401127854783	6.57401127854783
328349	328331	-72351	0	9.94509558690585	9.94509558690585
328349	328332	-67033	0	5.90105872787818	5.90105872787818
328349	328333	-61890	0	8.08182049738302	8.08182049738302
328349	328334	-56493	0	8.77561512234159	8.77561512234159
328349	328337	-39737	0	6.91853262837793	6.91853262837793
328349	328343	-6527	0	6.41017368225031	6.41017368225031
328353	328285	-308464	0	5.96676596729328	5.96676596729328
328353	328286	-303168	0	5.92138623147304	5.92138623147304
328353	328288	-291621	0	11.9867765699251	11.9867765699251
328353	328289	-286481	0	13.1626729089937	13.1626729089937
328353	328291	-275825	0	7.95187225926638	7.95187225926638
328353	328292	-270664	0	5.69570396477348	5.69570396477348
328353	328295	-254318	0	7.64871805584607	7.64871805584607
328353	328297	-243618	0	8.60625435848847	8.60625435848847
328353	328300	-226942	0	6.24350854113895	6.24350854113895
328353	328303	-210854	0	5.91311277377229	5.91311277377229
328353	328308	-184904	0	5.33583065549434	5.33583065549434
328353	328311	-167297	0	5.21783291565032	5.21783291565032
328353	328314	-159901	0	20.8551961130717	20.8551961130717
328353	328315	-154799	0	10.3961382809234	10.3961382809234
328353	328317	-144320	0	7.03784439341825	7.03784439341825
328353	328318	-139053	0	6.27941953424829	6.27941953424829
328353	328319	-133555	0	8.58803430458838	8.58803430458838
328353	328324	-115403	0	7.88187175010716	7.88187175010716
328353	328325	-110252	0	12.4221177422369	12.4221177422369
328353	328328	-103043	0	7.25502588305716	7.25502588305716
328353	328329	-97200	0	25.0647653452794	25.0647653452794
328353	328330	-91748	0	27.7054781119514	27.7054781119514
328353	328331	-86289	0	8.97475336111732	8.97475336111732
328353	328332	-80971	0	10.7705361403665	10.7705361403665
328353	328333	-75828	0	10.7483976769067	10.7483976769067
328353	328334	-70431	0	11.4237078595985	11.4237078595985
328353	328337	-53675	0	5.00194509345159	5.00194509345159
328353	328340	-36500	0	5.4203088705077	5.4203088705077
328353	328343	-20465	0	8.32181215427087	8.32181215427087
328355	328286	-304299	0	5.3190230493626	5.3190230493626
328355	328288	-292752	0	9.09176504985659	9.09176504985659
328355	328289	-287612	0	10.3363328487396	10.3363328487396
328355	328290	-282343	0	5.01472649490027	5.01472649490027
328355	328291	-276956	0	15.3629184287258	15.3629184287258
328355	328292	-271795	0	5.12798145464467	5.12798145464467
328355	328297	-244749	0	7.09455065078843	7.09455065078843
328355	328298	-238951	0	5.86248735906023	5.86248735906023
328355	328303	-211985	0	6.59414205986621	6.59414205986621
328355	328312	-165121	0	6.79421569283882	6.79421569283882
328355	328314	-161032	0	17.2810857604531	17.2810857604531
328355	328315	-155930	0	10.5187405994104	10.5187405994104
328355	328317	-145451	0	8.87619967901516	8.87619967901516
328355	328319	-134686	0	5.00018422904681	5.00018422904681
328355	328324	-116534	0	6.24259701413009	6.24259701413009
328355	328325	-111383	0	12.9960467924741	12.9960467924741
328355	328328	-104174	0	9.94779147594472	9.94779147594472
328355	328329	-98331	0	14.4006866799158	14.4006866799158
328355	328330	-92879	0	19.2054390314846	19.2054390314846
328355	328331	-87420	0	11.8061749837822	11.8061749837822
328355	328332	-82102	0	5.44333824277412	5.44333824277412
328355	328334	-71562	0	7.36406460585057	7.36406460585057
328363	328324	-150646	0	6.16656205394741	6.16656205394741
328363	328325	-145495	0	10.2945669742055	10.2945669742055
328363	328330	-126991	0	9.34965683373758	9.34965683373758
328363	328361	-3839	0	5.14129816236825	5.14129816236825
328366	328292	-306659	0	5.32494579331886	5.32494579331886
328366	328315	-190794	0	5.10233282978785	5.10233282978785
328366	328331	-122284	0	6.25118940586223	6.25118940586223
328392	328404	63124	0	9.77629162766745	9.77629162766745
328406	328386	-88486	0	6.30848234927059	6.30848234927059
328406	328387	-83764	0	5.15286739531264	5.15286739531264
328406	328389	-77644	0.009803	9.11898815101708	9.11898815101708
328406	328400	-28614	0.042169	1.38131745615125	5.1
328409	328386	-95900	0	5.58558496215514	5.58558496215514
328413	328377	-120695	0	6.85431867584819	6.85431867584819
328413	328390	-86179	0	5.22726738796319	5.22726738796319
328474	328470	-15852	0.050651	0.140127653924963	5.1
328474	328491	48615	0.026294	7.67640837730912	7.67640837730912
328478	328470	-30450	0.041984	1.20101249211299	5.1
3284	3271	-56131	0.055273	1.12975772090268	5.1
3284	3277	-33578	0	8.56672778316611	8.56672778316611
3284	3281	-12219	0	7.28403665858773	7.28403665858773
328505	328491	-67926	0.018163	14.0837830074836	14.0837830074836
328505	328492	-62892	0	7.28233741524786	7.28233741524786
328505	328494	-52488	0	13.7242475893053	13.7242475893053
328505	328495	-46998	0.01946	14.4732499848648	14.4732499848648
328505	328498	-30713	0.024783	9.51886448134096	9.51886448134096
328505	328498	-30713	0.042928	9.51886448134096	9.51886448134096
328505	328500	-20574	0	6.2966209209314	6.2966209209314
328505	328503	-5136	0.066413	8.81438240723237	8.81438240723237
328505	328515	31063	0.02425	7.61595383807923	7.61595383807923
328505	328515	31063	0.021917	7.61595383807923	7.61595383807923
328505	328516	36269	0.012308	6.61231710550221	6.61231710550221
328507	193428		0	5.36961554701487	5.36961554701487
328507	328498	-32492	0.041903	0.780381438674533	5.1
328507	328503	-6915	0.052528	0.5545708699512	5.1
328511	328492	-79297	0	5.73436340949727	5.73436340949727
328515	328503	34910	0.054117	0	5.1
328570	328515	-271396	0	5.37182668887671	5.37182668887671
328570	328528	-202372	0	6.00215671121956	6.00215671121956
328570	328532	-180050	0	5.66197485299187	5.66197485299187
328570	328543	-121556	0	5.5537867446185	5.5537867446185
328614	328909	1317713	0	5.14767094658691	5.14767094658691
328616	328623	34066	0	7.53489073212692	7.53489073212692
328680	328625	-265608	0	9.67969693283969	9.67969693283969
328680	328626	-260526	0.00539	7.920447875018	7.920447875018
328680	328627	-255407	0	6.23114948431191	6.23114948431191
328680	328682	8484	0.040395	1.45300577953615	5.1
328685	328623	-291591	0	8.2519144921225	8.2519144921225
328685	328625	-286406	0	6.5032327782154	6.5032327782154
328685	328626	-281324	0.006018	6.46307498496291	6.46307498496291
328685	328682	-12314	0.046601	1.81555820575385	5.1
328685	328691	22318	0.046677	0.0362181373017867	5.1
328691	328623	-313909	0	7.14259365986203	7.14259365986203
328691	328625	-308724	0	11.2610969294703	11.2610969294703
328691	328627	-298523	0	8.34167113567014	8.34167113567014
328691	328723	160536	0	5.09879157861725	5.09879157861725
328691	328724	165582	0	16.4373210856669	16.4373210856669
328691	328725	170958	0	6.34488375408181	6.34488375408181
328691	328755	323570	0	5.95928996745996	5.95928996745996
328691	328756	328798	0	8.66324184029442	8.66324184029442
328705	328725	103054	0	5.96679966386889	5.96679966386889
328820	328829	31692	0.040699	0.200219632005545	5.1
328820	328829	31692	0.040981	0.200219632005545	5.1
328820	328830	33222	0.040699	0.73016183483461	5.1
328820	328830	33222	0.040981	0.73016183483461	5.1
328822	328829	25890	0.043073	0.400967487280286	5.1
328822	328830	27420	0.043073	0.183844073200198	5.1
328826	328829	7541	0.04271	0	5.1
328826	328830	7541	0.04271	0	5.1
328827	328823	-16273	0	6.7063389151346	6.7063389151346
328827	328840	42301	0	5.1223145059425	5.1223145059425
328827	328848	84298	0	8.28075773833615	8.28075773833615
328838	328829	31189	0.041211	0	5.1
328838	328830	31189	0.041211	0	5.1
328850	328821	-113779	0	6.17765443860765	6.17765443860765
328850	328823	-107221	0	5.99713877588904	5.99713877588904
328964	328949	-35013	0	5.02681225563423	5.02681225563423
328964	329067	387959	0	5.39726413790353	5.39726413790353
328969	328949	-43835	0.005766	7.98154999441654	7.98154999441654
328969	328952	-36289	0	5.6030820471252	5.6030820471252
328969	328954	-25671	0	5.26687159565934	5.26687159565934
328969	328967	-4092	0	7.41826429271933	7.41826429271933
328969	328981	60982	0	5.40496043963869	5.40496043963869
328969	328991	78479	0	5.0347722984481	5.0347722984481
3289	3271	80738.5	0.044704	0	5.1
329039	329080	164536	0	5.19570077787988	5.19570077787988
329057	329053	-15140	0	5.74256736073806	5.74256736073806
329057	329067	50500	0	5.29541339648585	5.29541339648585
329069	329051	-74224	0	6.79082124545321	6.79082124545321
329069	329053	-69284	0	15.7387518289136	15.7387518289136
329069	329058	-50883	0	6.05199544296638	6.05199544296638
329069	329059	-45792	0	5.55564085646101	5.55564085646101
329069	329078	19805	0	5.98746688124243	5.98746688124243
329069	329081	35530	0.009004	9.77498558359221	9.77498558359221
329069	329081	35530	0.008988	9.77498558359221	9.77498558359221
329077	329049	-101085	0	7.33005753286882	7.33005753286882
329077	329051	-91145	0	5.76116028896369	5.76116028896369
329077	329053	-86205	0	13.6188347907667	13.6188347907667
329077	329054	-81145	0	6.37423860185086	6.37423860185086
329077	329055	-76028	0	6.09587468164684	6.09587468164684
329077	329059	-62713	0	5.29149763271143	5.29149763271143
329077	329067	-20565	0	6.64376246949112	6.64376246949112
329077	329075	-3598	0	6.34431841633128	6.34431841633128
329077	329080	13311	0.01771	6.01193547519785	6.01193547519785
329077	329081	18609	0.011495	5.91042313644144	5.91042313644144
329086	329053	-127517	0	6.67532310521839	6.67532310521839
329086	329070	-54731	0	5.5297069065914	5.5297069065914
329103	329099	-16307	0.045012	0.710765973694778	5.1
329103	329100	-11053	0.045012	0.910061646795692	5.1
329129	329099	-136734	0	5.34831011043612	5.34831011043612
329155	329172	66389	0	7.321119173061	7.321119173061
329159	329167	27412	0	6.70154483445224	6.70154483445224
329159	329168	32859	0	5.6899371843876	5.6899371843876
329159	329169	38110	0	9.14544871087426	9.14544871087426
329159	329170	43261	0	7.43303017898065	7.43303017898065
329159	329171	48313	0	5.32734221722593	5.32734221722593
329159	329172	53655	0	8.14254444815235	8.14254444815235
329159	329192	107429	0	5.32248883583253	5.32248883583253
329161	329152	-29101	0	5.26317970444265	5.26317970444265
329161	329156	-13982	0	6.87664599961632	6.87664599961632
329161	329168	28642	0	7.25956244068189	7.25956244068189
329161	329169	33893	0	13.6960025881405	13.6960025881405
329161	329170	39044	0	11.8705459569995	11.8705459569995
329161	329171	44096	0	5.80742624798272	5.80742624798272
329161	329172	49438	0	6.43332597857944	6.43332597857944
329174	329154	-72231	0	5.67046215556097	5.67046215556097
329174	329156	-66923	0	5.32536407899953	5.32536407899953
329230	329198	-155949	0	5.42733713436017	5.42733713436017
329230	329227	-8786	0.014718	6.06602170408193	6.06602170408193
329230	329228	-3705	0.014718	5.01745849133722	5.01745849133722
329230	329235	4130	0	7.33822583391557	7.33822583391557
329230	329273	144753	0	5.2047093495848	5.2047093495848
329233	329235	3181	0	7.69454731711273	7.69454731711273
329260	329282	79167	0	8.72224962946305	8.72224962946305
329306	329298	-19841	0	5.62138130252426	5.62138130252426
329314	329312	-6148	0	7.39123623873351	7.39123623873351
329316	329309	-12578	0	5.81046677124734	5.81046677124734
329316	329312	-6908	0	5.76455288391141	5.76455288391141
329316	329323	10390	0.01104	9.33589133222096	9.33589133222096
329316	329330	25319	0.028054	8.26960126914579	8.26960126914579
329316	329330	25319	0.020117	8.26960126914579	8.26960126914579
329316	329387	276481	0.003198	6.84696979729169	6.84696979729169
329325	329364	196136	0	6.85510331658862	6.85510331658862
329326	329330	11999	0.032018	6.60997584501988	6.60997584501988
329326	329330	11999	0.023135	6.60997584501988	6.60997584501988
329329	329323	-11402	0.011783	5.33220184905476	5.33220184905476
329371	329387	46322	0.014731	5.30931485092719	5.30931485092719
329375	329323	-223062	0	7.93608228164342	7.93608228164342
329375	329383	31675	0	8.99143068127799	8.99143068127799
329375	329384	37076	0	11.9285773311544	11.9285773311544
329375	329387	43029	0	18.9168973565656	18.9168973565656
329388	329530	755267	0	11.0291329728232	11.0291329728232
329388	329532	765337	0	8.66400756526245	8.66400756526245
329388	329534	770909	0	6.35275680549691	6.35275680549691
32954	32894	-300371	0	5.14465348285085	5.14465348285085
32954	32943	-46838	0	6.6280837096505	6.6280837096505
329557	329532	-116803	0	9.42208957390635	9.42208957390635
329557	329537	-104722	0.011555	5.76332270198074	5.76332270198074
329557	329593	167225	0	12.7878758522712	12.7878758522712
329557	329594	170636	0	5.3474118749316	5.3474118749316
329557	329598	175822	0	5.31362476975325	5.31362476975325
329557	329599	181195	0.005954	9.2506407038144	9.2506407038144
329557	329600	186620	0.009122	14.8740667803338	14.8740667803338
329557	329626	297988	0	5.3566710456693	5.3566710456693
329596	329556	-174406	0	6.60250224521931	6.60250224521931
329596	329558	-168321	0.009686	11.6519655428533	11.6519655428533
329597	329558	-169219	0	5.12318887809132	5.12318887809132
329631	329633	9737	0	6.57662358039147	6.57662358039147
329687	329712	123525	0.005579	11.7690942483774	11.7690942483774
329687	329713	129030	0.006371	7.24552745138025	7.24552745138025
329687	329716	144945	0	9.37134661826752	9.37134661826752
329687	329717	151040	0.006093	11.1376229256322	11.1376229256322
329687	329718	155763	0	7.98420621891661	7.98420621891661
329687	329720	161704	0	6.38769345504021	6.38769345504021
329702	329701	7458	0.061398	0	5.1
329728	329720	-40427	0	6.78389106000175	6.78389106000175
329740	329720	-81223	0	5.10152699078734	5.10152699078734
329740	329738	-4463	0.011874	7.51068315661508	7.51068315661508
329740	329738	-4463	0.01193	7.51068315661508	7.51068315661508
329740	329744	10646	0	6.34097513812264	6.34097513812264
329740	329746	21215	0	8.51889414723136	8.51889414723136
329740	329748	31369	0	9.92599167303343	9.92599167303343
329740	329749	36255	0	17.374095425154	17.374095425154
329740	329751	42602	0	14.6238470115648	14.6238470115648
329740	329752	46887	0	10.6262710740553	10.6262710740553
329740	329756	54422	0	7.63089666606165	7.63089666606165
329740	329758	64676	0	6.50293872604588	6.50293872604588
329740	329762	80342	0.007262	9.86332318016607	9.86332318016607
329740	329762	80342	0.00728	9.86332318016607	9.86332318016607
329740	329763	85597	0	10.3531169586606	10.3531169586606
329740	329766	101127	0	12.7682226821663	12.7682226821663
329740	329767	106190	0	5.95359503305336	5.95359503305336
329740	329783	168708	0	6.01420731434808	6.01420731434808
329743	329746	13888	0	5.11443973187584	5.11443973187584
329743	329748	24042	0	5.95355976517458	5.95355976517458
329743	329749	28928	0	7.92294438868744	7.92294438868744
329743	329765	88688	0	5.46427815730298	5.46427815730298
329750	329734	-57911	0.007165	5.34960784169472	5.34960784169472
329750	329738	-43811	0.009381	8.27083985816333	8.27083985816333
329750	329741	-36059	0	20.7047476007324	20.7047476007324
329750	329744	-28702	0	12.9424381686699	12.9424381686699
329750	329745	-23365	0.034361	6.09020827537167	6.09020827537167
329750	329746	-18133	0	14.0967064343556	14.0967064343556
329750	329748	-7979	0	8.33386664401622	8.33386664401622
329750	329796	170068	0.002491	5.58215566960574	5.58215566960574
329753	329741	-45793	0	5.67850856571279	5.67850856571279
329753	329762	31260	0.013716	5.88811411554545	5.88811411554545
329786	329675	-439660	0	5.22216634612064	5.22216634612064
329786	329688	-412618	0	5.11873133885672	5.11873133885672
329786	329720	-253833	0	8.36732950951982	8.36732950951982
329786	329729	-210626	0	5.6003753605075	5.6003753605075
329786	329734	-191173	0	5.28588374378701	5.28588374378701
329786	329741	-169321	0	7.58013762187323	7.58013762187323
329786	329789	5739	0	7.2740999952134	7.2740999952134
329786	329791	15969	0	5.87245788465596	5.87245788465596
329786	329796	36806	0	16.6362555733326	16.6362555733326
329786	329801	47058	0	13.1910943652528	13.1910943652528
329786	329861	277495	0	6.48076197891486	6.48076197891486
329788	329796	33814	0	7.51978033556804	7.51978033556804
329788	329801	44066	0	6.09530595004268	6.09530595004268
329860	329865	16066	0	5.46075924034182	5.46075924034182
329864	329861	-11548	0	13.4644949720594	13.4644949720594
329864	329862	-6403	0	6.30551351714098	6.30551351714098
32986	32887	-494170	0.002373	5.02498804117899	5.02498804117899
32986	32887	-494170	0.007638	5.02498804117899	5.02498804117899
32986	32925	-298408	0.020644	9.40465799897535	9.40465799897535
32986	32981	-22792	0.047809	0.842855509495991	5.1
32986	32988	8935	0	6.0257132869079	6.0257132869079
32986	33061	341415	0	6.39128629899366	6.39128629899366
329941	329947	27089.5	0.070935	0	5.1
329959	329947	-59783	0.045351	0.758906922981583	5.1
329959	329970	34334	0.042539	4.77218163019463	5.1
329959	329976	67539	0.01029	5.21523925308965	5.21523925308965
329965	329960	-22528	0	13.721453637876	13.721453637876
329968	329970	4280	0.046624	0.0253267729218596	5.1
32999	32888	-544196	0	6.02419374655609	6.02419374655609
32999	33043	208147	0	5.61315242303881	5.61315242303881
32999	33046	215878	0	7.06459633331239	7.06459633331239
32999	33053	253236	0	7.67555362005681	7.67555362005681
32999	33056	269719	0	6.24621327960018	6.24621327960018
32999	33057	275693	0	6.37324996682418	6.37324996682418
32999	33058	281087	0	22.2320046202336	22.2320046202336
32999	33061	286011	0	20.7193905920069	20.7193905920069
32999	33063	290305	0	27.5290813845744	27.5290813845744
32999	33064	295520	0	6.46021643350586	6.46021643350586
330003	330000	-12511	0	6.92112963505102	6.92112963505102
330003	330001	-6784	0	5.35502599230547	5.35502599230547
