RE_count	Gene_Name	Mean_Gene_Expression
4	S100A4	7526.5
4	S100P	36.66666666666666
4	SAMD14	3.333333333333333
4	SAMHD1	2765.0
4	SBF2	570.5
4	SCAPER	2275.333333333333
4	SCARB2	321.1666666666667
4	SCARF2	0.6666666666666666
4	SCG5	8.166666666666666
4	SCGB3A2	10.333333333333334
4	SCIN	266.0
4	SCN11A	57.0
4	SCNN1D	3.6666666666666665
4	SCOC	861.1666666666666
4	SCYL1	422.5
4	SDC1	55.333333333333336
4	SDR16C6P	1.5
4	SEC23IP	1285.8333333333333
4	SELENOH	2128.5
4	SELENOM	510.6666666666667
4	SENP3	31.83333333333333
4	SERPINF1	169.66666666666666
4	SERPINI1	539.1666666666666
4	SEZ6	163.0
4	SGF29	809.1666666666666
4	SGIP1	123.66666666666669
4	SH3BP2	247.33333333333331
4	SH3BP4	24.166666666666668
4	SH3GL3	8.5
4	SHCBP1L	9.666666666666666
4	SHISA5	2559.333333333333
4	SIAE	136.83333333333334
4	SIGLEC11	25.83333333333333
4	SIGLEC12	3.0
4	SIGLEC16	7.0
4	SIGLEC6	4.833333333333333
4	SLC10A2	0.6666666666666666
4	SLC12A7	371.8333333333333
4	SLC12A9	253.5
4	SLC16A6	52.833333333333336
4	SLC17A4	3.6666666666666665
4	SLC18A2	1.1666666666666667
4	SLC22A16	20.33333333333333
4	SLC23A3	26.166666666666668
4	SLC25A19	530.6666666666666
4	SLC28A3	229.16666666666663
4	SLC34A1	9.666666666666666
4	SLC35F1	30.0
4	SLC36A3	17.5
4	SLC40A1	1133.6666666666667
4	SLC4A2	125.5
4	SLC5A2	45.0
4	SLC6A16	89.16666666666667
4	SLC6A20	52.333333333333336
4	SLC7A8	44.5
4	SLFNL1	16.0
4	SMAP1	2135.5
4	SMG1P7	56.333333333333336
4	SMIM14	2387.0
4	SMTN	55.833333333333336
4	SNAP23	2757.1666666666665
4	SNRNP200	3486.833333333333
4	SNTB1	482.8333333333333
4	SNU13	1266.8333333333333
4	SNX18	107.16666666666669
4	SNX27	3336.6666666666665
4	SOBP	23.166666666666668
4	SPDYE2	304.8333333333333
4	SPDYE2B	98.5
4	SPDYE6	21.33333333333333
4	SPNS2	85.83333333333333
4	SPOCD1	27.0
4	SPON2	96.83333333333331
4	SPTAN1	2432.6666666666665
4	SPTBN2	1.5
4	SREBF1	30.33333333333333
4	SSC5D	6.0
4	ST6GALNAC6	2039.3333333333333
4	STK38	1190.3333333333333
4	STN1	4146.5
4	STON1	44.16666666666666
4	STT3B	1620.8333333333333
4	STX19	0.5
4	STYX	1046.5
4	SULF2	46.333333333333336
4	SULT1C2	87.33333333333333
4	SUN2	1883.3333333333333
4	SUPT4H1	2645.333333333333
4	SUPT5H	1882.1666666666667
4	SUSD2	14.5
4	SV2A	329.0
4	SWAP70	547.6666666666666
4	SYF2	2334.833333333333
4	SYT13	29.0
4	TAF8	2913.1666666666665
4	TAGLN3	0.8333333333333334
4	TAPBPL	1920.3333333333333
4	TBC1D10A	617.3333333333334
4	TBKBP1	46.833333333333336
4	TBPL2	3.0
4	TCAM1P	47.833333333333336
4	TCF25	1369.1666666666667
4	TCL1B	3.0
4	TDRD15	1.5
4	TF	690.0
4	TGFB1I1	106.33333333333331
4	TGM4	7.166666666666667
4	TGM5	9.833333333333334
4	THEM4	819.8333333333334
4	TJP2	68.16666666666667
4	TLE4	71.5
4	TLR4	29.0
4	TMCO4	193.0
4	TMCO5B	2.333333333333333
4	TMEM102	5.833333333333333
4	TMEM106C	1171.8333333333333
4	TMEM117	61.0
4	TMEM14EP	3.1666666666666665
4	TMEM185B	37.5
4	TMEM201	121.0
4	TMEM221	17.0
4	TMEM243	1622.6666666666667
4	TMEM265	239.16666666666663
4	TMEM59	6680.666666666667
4	TMEM64	449.8333333333333
4	TMEM67	385.6666666666667
4	TMEM70	143.66666666666666
4	TMSB10	8700.166666666666
4	TMX3	717.1666666666666
4	TNC	23.0
4	TNFRSF10B	445.1666666666667
4	TNFRSF19	7.666666666666667
4	TNNI1	45.333333333333336
4	TOB2	1726.5
4	TOMM20	1434.8333333333333
4	TOR3A	290.6666666666667
4	TOX	6069.5
4	TPGS1	40.66666666666666
4	TPRG1	20.33333333333333
4	TRAIP	103.16666666666669
4	TREX1	787.3333333333334
4	TRIM16L	336.1666666666667
4	TRIM22	3263.5
4	TRIM34	556.3333333333334
4	TRIM66	421.5
4	TRIM71	3.0
4	TRNP1	0.6666666666666666
4	TRPC1	3.8333333333333335
4	TRPC4AP	659.0
4	TSC2	1096.6666666666667
4	TSC22D3	26168.5
4	TSEN15	559.6666666666666
4	TSPAN15	6.166666666666667
4	TSPAN2	271.1666666666667
4	TTC12	69.5
4	TTLL11	53.0
4	TUBA1C	919.8333333333334
4	TXNDC11	289.8333333333333
4	TYROBP	4929.666666666667
4	UBE2Z	1001.3333333333334
4	UBP1	533.5
4	UBXN4	5093.0
4	UBXN8	93.0
4	UCN	0.8333333333333334
4	USP30	290.3333333333333
4	USP32P2	226.33333333333331
4	UTP23	1617.6666666666667
4	UTS2	108.33333333333331
4	VAV1	1020.8333333333334
4	VDR	723.6666666666666
4	VPS39	2388.833333333333
4	VSTM1	9.5
4	WDR26	872.5
4	WDR63	1.8333333333333333
4	WTIP	313.5
4	XKR6	101.33333333333331
4	YAF2	1850.1666666666667
4	YARS2	402.3333333333333
4	ZBED8	41.66666666666666
4	ZBTB26	120.66666666666669
4	ZBTB6	200.33333333333331
4	ZC3H6	620.0
4	ZC3HAV1L	22.83333333333333
4	ZCCHC3	240.0
4	ZFAND2B	677.1666666666666
4	ZKSCAN7	117.5
4	ZMIZ1	3449.1666666666665
4	ZNF124	223.83333333333331
4	ZNF18	338.5
4	ZNF239	14.5
4	ZNF266	963.3333333333334
4	ZNF268	1641.3333333333333
4	ZNF286B	309.6666666666667
4	ZNF321P	211.33333333333331
4	ZNF334	83.83333333333333
4	ZNF343	236.16666666666663
4	ZNF358	11.833333333333334
4	ZNF366	31.166666666666668
4	ZNF385D	3.1666666666666665
4	ZNF391	129.5
4	ZNF445	2081.5
4	ZNF469	23.166666666666668
4	ZNF471	556.0
4	ZNF485	249.5
4	ZNF496	641.1666666666666
4	ZNF562	3578.0
4	ZNF567	721.3333333333334
4	ZNF585B	468.6666666666667
4	ZNF672	78.0
4	ZNF695	5.5
4	ZNF702P	93.33333333333331
4	ZNF705E	4.666666666666667
4	ZNF736	177.33333333333334
4	ZNF782	64.66666666666667
4	ZNF793	1006.0
4	ZNF816-ZNF321P	29.33333333333333
4	ZNF852	215.0
4	ZNF879	293.0
4	ZNF880	1640.6666666666667
4	ZNF90	295.1666666666667
4	ZNRF2P1	14.166666666666666
4	ZP2	8.166666666666666
4	ZP3	117.33333333333331
4	ZRANB3	264.3333333333333
4	ZSCAN10	3.333333333333333
5	A2M	33.5
5	A2ML1	68.83333333333333
5	ABCB11	34.0
5	ABCC10	1402.5
5	ABCC2	59.5
5	ABCC6	145.83333333333334
5	ABCD2	106.0
5	ABCF2	3702.3333333333335
5	ABI1	2329.333333333333
5	ABI2	1063.0
5	ABI3	812.5
5	ABLIM3	19.5
5	ABR	620.5
5	ABTB2	55.5
5	ACKR2	208.0
5	ACOX2	1.5
5	ADAMTS13	15.666666666666666
5	ADGRA2	62.66666666666666
5	ADHFE1	286.6666666666667
5	ADIPOR2	381.3333333333333
5	ADO	102.33333333333331
5	ADPRH	172.83333333333334
5	AGAP12P	10.0
5	AGBL5	185.0
5	AGPAT2	11.833333333333334
5	AIF1	53.833333333333336
5	AIRE	7.166666666666667
5	AKNAD1	34.0
5	AKR1B15	210.0
5	AKR1C3	127.5
5	AKT1	481.1666666666667
5	ALDH3A1	0.1666666666666666
5	ALG14	1309.3333333333333
5	ALKBH1	354.0
5	ALOX15	7.833333333333333
5	AMMECR1L	591.6666666666666
5	ANAPC10	565.0
5	ANGPTL1	3.1666666666666665
5	ANKAR	330.6666666666667
5	ANKRD30B	28.166666666666668
5	ANKRD39	744.0
5	ANKRD54	1253.3333333333333
5	ANKRD6	255.0
5	ANKRD61	1.6666666666666667
5	ANKRD62	55.66666666666666
5	ANO10	426.3333333333333
5	ANO5	4.333333333333333
5	ANP32AP1	1.1666666666666667
5	ANTXR2	51.66666666666666
5	ANXA7	6103.0
5	AP1B1P1	2.0
5	AP1S1	356.5
5	AP2S1	820.1666666666666
5	APOM	65.83333333333333
5	ARFIP1	847.1666666666666
5	ARHGAP11A	80.16666666666667
5	ARHGEF39	582.8333333333334
5	ARHGEF40	431.5
5	ARID5A	438.6666666666667
5	ARL2	1158.1666666666667
5	ARMC1	1248.6666666666667
5	ASAH1	2043.6666666666667
5	ASPA	113.33333333333331
5	ATAD3A	11.166666666666666
5	ATP13A3	1147.1666666666667
5	ATP1A2	27.166666666666668
5	ATP6V0D2	56.0
5	ATP8B1	120.0
5	ATP8B4	3534.1666666666665
5	B3GALNT2	127.66666666666669
5	B3GALT5	416.3333333333333
5	BAG2	198.16666666666663
5	BAHCC1	7.166666666666667
5	BAHD1	176.33333333333334
5	BCL11A	253.66666666666663
5	BCL2L13	1155.5
5	BCL3	88.83333333333333
5	BCL9L	100.33333333333331
5	BEAN1	55.5
5	BEGAIN	13.5
5	BEND3	56.833333333333336
5	BHLHE40	4041.0
5	BIN1	551.6666666666666
5	BLK	1.3333333333333333
5	BPIFB1	44.0
5	BTLA	44.66666666666666
5	BTNL8	2.833333333333333
5	C10orf55	1.0
5	C12orf43	1297.1666666666667
5	C12orf66	285.3333333333333
5	C16orf96	2.333333333333333
5	C21orf62	2.1666666666666665
5	C2orf80	28.166666666666668
5	C5orf15	2273.833333333333
5	C5orf63	1188.6666666666667
5	C6orf226	130.83333333333334
5	CABIN1	515.8333333333334
5	CAPN2	230.33333333333331
5	CAPN5	23.83333333333333
5	CAPRIN2	364.8333333333333
5	CASC4	1018.8333333333334
5	CBFA2T2	1060.1666666666667
5	CBWD2	1335.6666666666667
5	CCAR1	2585.5
5	CCDC15	82.66666666666667
5	CCDC162P	139.5
5	CCDC181	8.666666666666666
5	CCDC39	5.833333333333333
5	CCDC66	1176.8333333333333
5	CCDC91	950.3333333333334
5	CD19	1.3333333333333333
5	CD274	26.33333333333333
5	CD300LG	94.33333333333331
5	CD4	14.666666666666666
5	CDC14C	22.166666666666668
5	CDC27	880.6666666666666
5	CDC42P3	0.8333333333333334
5	CDK7	554.5
5	CELSR1	55.333333333333336
5	CEMIP	20.666666666666668
5	CENPF	287.6666666666667
5	CEP128	184.16666666666663
5	CEP350	2695.6666666666665
5	CEP55	24.5
5	CFTR	17.0
5	CGN	12.666666666666666
5	CHCHD1	437.0
5	CHCHD2	3088.6666666666665
5	CHD1L	1030.5
5	CHGB	42.16666666666666
5	CHMP2A	2784.6666666666665
5	CIZ1	793.6666666666666
5	CLDN4	30.0
5	CLEC19A	34.833333333333336
5	CLIP3	350.8333333333333
5	CNTN2	100.66666666666669
5	COL21A1	141.16666666666666
5	COL6A6	3.6666666666666665
5	COL9A3	2.6666666666666665
5	COLEC12	323.5
5	CORO6	1.0
5	CPEB1	1132.0
5	CPED1	9.5
5	CREG1	135.33333333333334
5	CRYBA4	3.5
5	CRYBB2	2.6666666666666665
5	CSRP3	1.3333333333333333
5	CST7	487.0
5	CSTF2T	2047.1666666666667
5	CTCFL	76.5
5	CTHRC1	2.833333333333333
5	CTNND2	2.333333333333333
5	CTNS	234.0
5	CWC27	1141.3333333333333
5	CYB561A3	2757.5
5	CYP46A1	91.16666666666669
5	DAW1	9.833333333333334
5	DBF4B	238.33333333333331
5	DBIL5P2	6.833333333333333
5	DCTN2	1498.5
5	DCUN1D1	4200.333333333333
5	DDIT3	1781.6666666666667
5	DDOST	9012.166666666666
5	DEDD2	330.3333333333333
5	DERL1	1964.6666666666667
5	DERL2	4344.833333333333
5	DGKG	2.5
5	DGKI	1.3333333333333333
5	DHRS1	586.6666666666666
5	DHRS3	5687.666666666667
5	DLEU7	13.166666666666666
5	DNAJB12	1428.8333333333333
5	DNAJB2	131.66666666666666
5	DNAJC2	602.0
5	DNHD1	251.33333333333331
5	DNM1	199.0
5	DOCK5	3003.0
5	DOK3	101.66666666666669
5	DOT1L	396.0
5	DPH1	602.6666666666666
5	DPM2	768.5
5	DPM3	570.0
5	DPP7	276.1666666666667
5	DPY19L1	693.0
5	DPY19L1P1	108.5
5	DRAXIN	190.0
5	DTX2	210.0
5	DUSP26	1.8333333333333333
5	E2F4	393.0
5	ECE1	411.3333333333333
5	ECEL1	3.1666666666666665
5	ECHS1	2593.833333333333
5	EDEM2	2252.5
5	EEF1AKMT2	272.5
5	EGR1	21266.33333333333
5	EGR4	0.8333333333333334
5	EHMT1	1241.3333333333333
5	EIF1	46682.0
5	EIF2S1	5900.0
5	EIF3H	6305.5
5	EIF4G3	806.3333333333334
5	ELL	1196.0
5	ELL2	852.0
5	EMG1	1585.6666666666667
5	EML3	44.5
5	EMP2	460.8333333333333
5	ENC1	5.666666666666667
5	ENTPD4	976.8333333333334
5	EPX	17.333333333333332
5	ERAL1	1409.8333333333333
5	ERC2	1.0
5	ERMAP	200.16666666666663
5	EZH1	1486.8333333333333
5	FABP7	1.6666666666666667
5	FAM149A	17.833333333333332
5	FAM151B	24.5
5	FAM180B	5.833333333333333
5	FAM193A	540.0
5	FAM238C	20.0
5	FAM30C	16.666666666666668
5	FAM3C	476.1666666666667
5	FAM81B	1.3333333333333333
5	FAM83H	22.0
5	FAM86C1	165.33333333333334
5	FAM92B	6.5
5	FAM98C	1035.1666666666667
5	FANCM	348.5
5	FARS2	1065.3333333333333
5	FAS	434.3333333333333
5	FBLN2	1.6666666666666667
5	FBXL3	577.8333333333334
5	FBXO41	246.5
5	FDPSP2	1.1666666666666667
5	FDX1	209.0
5	FEM1B	461.3333333333333
5	FERMT3	1296.8333333333333
5	FHL1	166.83333333333334
5	FMNL2	190.16666666666663
5	FNBP4	1062.0
5	FOXJ2	276.5
5	FOXL2NB	119.33333333333331
5	FRG1JP	183.33333333333331
5	FRK	954.8333333333334
5	FUT2	237.66666666666663
5	FUT6	514.8333333333334
5	GAB3	1894.8333333333333
5	GAL3ST1	2.6666666666666665
5	GCSH	98.83333333333331
5	GDF15	2.6666666666666665
5	GDNF	16.666666666666668
5	GFI1B	81.5
5	GGT7	240.33333333333331
5	GLT1D1	1.1666666666666667
5	GNA11	67.0
5	GNAZ	4.0
5	GOLGA2P11	46.833333333333336
5	GOLGA2P5	219.0
5	GOLGA8DP	3.333333333333333
5	GOLGA8IP	33.5
5	GP5	2.333333333333333
5	GPR15	71.5
5	GPR152	0.6666666666666666
5	GPR21	1.5
5	GREB1	118.16666666666669
5	GRID1	0.8333333333333334
5	GRK2	388.0
5	GRN	1726.3333333333333
5	GSDMA	152.66666666666666
5	GSDMD	395.6666666666667
5	GSG1L	0.8333333333333334
5	GTSF1	459.3333333333333
5	GYPB	8.333333333333334
5	GZMH	11.0
5	HACE1	167.83333333333334
5	HAS2	2.5
5	HAUS1	800.1666666666666
5	HAUS5	812.1666666666666
5	HBEGF	27.166666666666668
5	HDAC5	127.83333333333331
5	HEATR4	65.5
5	HECTD1	984.1666666666666
5	HELB	1738.1666666666667
5	HERC2P2	558.6666666666666
5	HERPUD2	1580.5
5	HES2	117.5
5	HGF	2.333333333333333
5	HHEX	129.5
5	HHIPL2	10.666666666666666
5	HIBADH	597.8333333333334
5	HIC1	75.0
5	HIGD1A	2393.5
5	HLA-DQB2	22.5
5	HMGN3	4471.666666666667
5	HNRNPH2	3107.0
5	HNRNPM	1842.3333333333333
5	HRG	39.16666666666666
5	HSD17B11	2632.333333333333
5	HSD3B7	66.33333333333333
5	HSF2	690.3333333333334
5	HSH2D	4499.5
5	HSP90AB1	42754.833333333336
5	IBA57	860.5
5	ICMT	302.0
5	ICOSLG	624.3333333333334
5	IDE	349.8333333333333
5	IFI27	114.66666666666669
5	IFI27L2	497.1666666666667
5	IFITM10	891.5
5	IFITM3	4351.5
5	IFITM5	2.5
5	IFT52	921.3333333333334
5	IFT81	95.83333333333331
5	IGLL3P	3.333333333333333
5	IGSF8	135.5
5	IKZF4	268.6666666666667
5	IL17B	2.5
5	IL17RD	86.5
5	IL22RA2	314.0
5	IL27	3.333333333333333
5	IL2RB	11979.166666666666
5	IL33	2.0
5	ING4	899.8333333333334
5	INHBA	0.8333333333333334
5	INPP1	624.5
5	INSIG2	1531.8333333333333
5	IQCA1	8.833333333333334
5	IRAK2	1549.5
5	IRX2	0.6666666666666666
5	ISG15	68.0
5	ITIH3	45.66666666666666
5	IYD	81.33333333333333
5	JADE1	1558.6666666666667
5	KAT2B	470.3333333333333
5	KATNB1	522.6666666666666
5	KCNE2	1.8333333333333333
5	KCNIP3	0.6666666666666666
5	KCNJ2	22.5
5	KCNK7	2.0
5	KCNQ4	22.0
5	KDM3B	1143.8333333333333
5	KDM4E	25.83333333333333
5	KIAA0513	1148.6666666666667
5	KIAA0556	209.0
5	KIAA1257	201.16666666666663
5	KIF5A	5.5
5	KLHL25	143.5
5	KLHL8	604.8333333333334
5	KPNA2	1673.6666666666667
5	KRT19	25.666666666666668
5	KRT7	293.8333333333333
5	KRT81	6305.666666666667
5	KRT83	127.33333333333331
5	KRT85	29.5
5	LACTB	402.0
5	LAMA1	27.33333333333333
5	LAMA2	26.166666666666668
5	LAMA4	28.0
5	LAMB3	4.833333333333333
5	LAMTOR5	2315.6666666666665
5	LASP1	3239.6666666666665
5	LAYN	275.0
5	LCN12	4.333333333333333
5	LEMD3	574.8333333333334
5	LENEP	5.166666666666667
5	LFNG	31.666666666666668
5	LHX4	18.33333333333333
5	LILRA4	33.0
5	LIN28B	0.8333333333333334
5	LINGO4	1319.6666666666667
5	LIPA	1245.3333333333333
5	LIX1	26.5
5	LPCAT1	74.33333333333333
5	LPGAT1	708.8333333333334
5	LRAT	22.83333333333333
5	LRIG2	1444.0
5	LRP5L	119.66666666666669
5	LRRC10	14.166666666666666
5	LRRC2	378.5
5	LRRC37A	119.16666666666669
5	LRRC37A5P	60.16666666666666
5	LSM14A	1782.0
5	LSP1	4965.666666666667
5	LUC7L	600.3333333333334
5	LY6K	11.166666666666666
5	LYL1	70.0
5	LYNX1	178.5
5	MAL	89.83333333333333
5	MAN2A1	916.3333333333334
5	MAP1B	116.0
5	MAP1LC3C	30.33333333333333
5	MAP2K3	335.0
5	MAP3K5	494.1666666666667
5	MAP3K6	54.333333333333336
5	MAP3K7	969.6666666666666
5	MAPK11	8.5
5	MASP2	16.333333333333332
5	MBNL2	595.3333333333334
5	MCHR2	2.6666666666666665
5	MCM9	673.6666666666666
5	MCMDC2	173.0
5	MDK	42.66666666666666
5	MDM4	2691.333333333333
5	MED18	739.5
5	MESP2	7.666666666666667
5	METAP1	1817.5
5	MGAT1	1053.0
5	MISP	6.833333333333333
5	MIXL1	59.333333333333336
5	MKI67	230.66666666666663
5	MLANA	127.0
5	MLF2	723.5
5	MLPH	52.833333333333336
5	MMP28	2.0
5	MNT	397.8333333333333
5	MOV10	1065.0
5	MPPE1	1445.0
5	MPPED2	138.33333333333334
5	MPV17L2	220.83333333333331
5	MRPL48	1554.1666666666667
5	MRPL52	857.0
5	MRPS31	1032.5
5	MSMO1	1360.1666666666667
5	MT1E	14.0
5	MTAP	755.3333333333334
5	MTERF2	238.0
5	MTHFD2P1	39.333333333333336
5	MTMR4	1052.3333333333333
5	MTMR9	716.6666666666666
5	MTPN	3630.6666666666665
5	MX2	876.8333333333334
5	MYLK4	9.666666666666666
5	MYO5C	79.5
5	N4BP1	736.0
5	NADK2	284.3333333333333
5	NAGS	52.16666666666666
5	NAPEPLD	444.0
5	NAPRT	43.0
5	NARF	3001.0
5	NCF1	28.5
5	NCKAP1	101.0
5	NCL	11622.0
5	NDUFAF4	527.8333333333334
5	NDUFV2	2466.0
5	NECAB1	33.833333333333336
5	NECTIN1	67.66666666666667
5	NECTIN4	21.5
5	NEK10	585.5
5	NEO1	824.5
5	NEU4	0.6666666666666666
5	NEURL1	47.5
5	NEURL1B	9.666666666666666
5	NEUROD2	95.33333333333331
5	NFATC3	2663.6666666666665
5	NFU1	818.5
5	NFYC	1442.5
5	NGLY1	1447.3333333333333
5	NLRP6	19.166666666666668
5	NME1-NME2	58.0
5	NOCT	315.3333333333333
5	NOLC1	2303.6666666666665
5	NOP2	1088.1666666666667
5	NOVA2	17.666666666666668
5	NR1D1	900.0
5	NR5A2	79.16666666666667
5	NRP2	33.333333333333336
5	NSUN5P1	505.3333333333333
5	NUCB2	3091.5
5	NUP85	708.8333333333334
5	NXPH3	1.6666666666666667
5	OASL	266.5
5	OCIAD1	3117.333333333333
5	ODF3B	18.5
5	ODF3L1	4.5
5	OGN	27.666666666666668
5	OGT	2758.1666666666665
5	OR10K1	87.5
5	OR1A1	389.6666666666667
5	OR1D4	13.333333333333334
5	OR1L6	2.6666666666666665
5	OR3A1	128.33333333333334
5	OR3A2	117.83333333333331
5	OR3A3	61.5
5	OR5A1	105.33333333333331
5	OR5K2	0.8333333333333334
5	OR6J1	111.16666666666669
5	OR7D2	247.66666666666663
5	OR8A1	87.16666666666667
5	OR8B8	19.83333333333333
5	OSTC	4705.833333333333
5	OTUD7B	670.5
5	OTULIN	320.6666666666667
5	OVCA2	56.16666666666666
5	P2RY11	102.16666666666669
5	PACSIN2	479.6666666666667
5	PALM	69.33333333333333
5	PAQR5	34.166666666666664
5	PBOV1	37.5
5	PCCA	336.1666666666667
5	PCK1	4.0
5	PCMT1	1985.3333333333333
5	PDE6C	2.6666666666666665
5	PELO	456.0
5	PEMT	103.0
5	PEX19	3235.5
5	PGGHG	1311.1666666666667
5	PGLS	238.0
5	PHC2	216.0
5	PHF14	452.8333333333333
5	PIGM	992.1666666666666
5	PIGU	524.5
5	PIPOX	107.5
5	PKHD1L1	7.666666666666667
5	PKMYT1	51.66666666666666
5	PKN2	752.0
5	PLA2G2D	50.16666666666666
5	PLCG1	585.1666666666666
5	PLCH1	296.8333333333333
5	PLCXD2	231.0
5	PLEKHB1	160.0
5	PLEKHF2	120.33333333333331
5	PLEKHG5	31.33333333333333
5	PLOD2	15.166666666666666
5	PLPP3	10.833333333333334
5	PLSCR4	37.0
5	PNMA2	147.33333333333334
5	POGZ	2669.333333333333
5	POLR2J	812.6666666666666
5	POLR3B	231.0
5	PPIH	265.5
5	PPP1R16A	82.0
5	PPP1R35	59.5
5	PPP1R3B	709.1666666666666
5	PPP2R2D	259.6666666666667
5	PPP2R3A	97.16666666666669
5	PRAM1	372.3333333333333
5	PRDM5	49.333333333333336
5	PREB	386.0
5	PRG2	2.6666666666666665
5	PRKD3	717.3333333333334
5	PRNP	2199.6666666666665
5	PROZ	311.6666666666667
5	PRPF4B	1317.0
5	PRPSAP1	982.3333333333334
5	PRR23C	41.333333333333336
5	PRSS21	69.83333333333333
5	PRSS23	110.33333333333331
5	PSD3	34.5
5	PTK7	86.66666666666667
5	PTPDC1	20.33333333333333
5	PTPMT1	133.83333333333334
5	PTPN1	818.3333333333334
5	PTPRA	573.0
5	PTPRG	11.833333333333334
5	PTPRR	2.333333333333333
5	PXYLP1	324.8333333333333
5	QPCT	106.16666666666669
5	QRICH2	29.5
5	RAB11A	3422.0
5	RAB17	1.0
5	RAB25	2.0
5	RAB2A	625.0
5	RAB31	26.166666666666668
5	RACK1	35065.666666666664
5	RALY	540.8333333333334
5	RAN	5226.666666666667
5	RASA2	1397.6666666666667
5	RASGRP2	83.16666666666667
5	RASGRP4	102.0
5	RBM7	2393.5
5	RBMS2	797.0
5	RELN	7.833333333333333
5	REPS1	547.8333333333334
5	REXO4	357.3333333333333
5	RHD	244.33333333333331
5	RHOBTB2	305.1666666666667
5	RHOC	5942.0
5	RLN2	182.83333333333331
5	RMND5A	2218.6666666666665
5	RMND5B	245.66666666666663
5	RNASET2	444.0
5	RNF44	335.3333333333333
5	RPL11	16631.5
5	RPL23P8	1.6666666666666667
5	RPL5	2244.833333333333
5	RPP25	1.6666666666666667
5	RPS10P7	265.0
5	RPS17	908.5
5	RPS19	73797.16666666667
5	RPS6KA1	1977.1666666666667
5	RPS6KA2	845.6666666666666
5	RSPO2	2.833333333333333
5	RYR1	49.66666666666666
5	S100A2	0.6666666666666666
5	SALL2	71.0
5	SCARA5	3.8333333333333335
5	SCN9A	143.16666666666666
5	SCO2	182.33333333333331
5	SCX	4.333333333333333
5	SDC4	2138.6666666666665
5	SEC14L3	14.166666666666666
5	SEC22C	934.6666666666666
5	SERF2	21721.166666666668
5	SERPINE3	6.0
5	SGPP1	489.1666666666667
5	SGTB	237.83333333333331
5	SH2D7	0.8333333333333334
5	SH3BP1	175.5
5	SH3KBP1	819.6666666666666
5	SH3TC2	62.833333333333336
5	SHC4	39.333333333333336
5	SIGLEC8	47.5
5	SKIDA1	29.0
5	SLC11A1	231.5
5	SLC16A10	137.5
5	SLC16A7	944.6666666666666
5	SLC19A2	84.5
5	SLC23A2	543.6666666666666
5	SLC24A2	44.16666666666666
5	SLC25A15	17.666666666666668
5	SLC25A34	139.0
5	SLC26A10	49.16666666666666
5	SLC27A5	1313.5
5	SLC28A2	67.0
5	SLC2A1	260.6666666666667
5	SLC35G1	7.166666666666667
5	SLC35G2	217.0
5	SLC36A4	146.66666666666666
5	SLC44A5	42.333333333333336
5	SLC45A2	30.5
5	SLC5A11	6.5
5	SLC6A11	34.5
5	SLC7A13	5.166666666666667
5	SLC9A3	61.833333333333336
5	SLC9A3R1	1051.5
5	SLIT1	16.833333333333332
5	SMAD7	164.83333333333334
5	SMAGP	80.83333333333333
5	SMARCC1	1397.0
5	SMARCD2	559.6666666666666
5	SMIM3	535.8333333333334
5	SMIM5	78.5
5	SMPDL3B	8.833333333333334
5	SMYD5	705.0
5	SNCG	2.6666666666666665
5	SNN	30.666666666666668
5	SOX30	7.666666666666667
5	SP3	736.8333333333334
5	SPDYE1	40.0
5	SPEG	16.666666666666668
5	SPIN1	519.0
5	SPINK1	8.166666666666666
5	SPN	4590.666666666667
5	SPRYD4	876.0
5	SPTLC3	517.3333333333334
5	SRSF11	3634.1666666666665
5	SSC4D	0.8333333333333334
5	ST8SIA5	73.83333333333333
5	STARD13	2.0
5	STAT3	7610.333333333333
5	STK35	209.0
5	STX16	1168.5
5	STX2	165.33333333333334
5	STXBP2	2352.0
5	SULT1A2	34.0
5	SUN1	836.1666666666666
5	SUPT6H	1392.1666666666667
5	SUSD1	44.833333333333336
5	SUSD3	513.1666666666666
5	SYNE1	3387.833333333333
5	SYNE4	73.66666666666667
5	SYNPO	25.166666666666668
5	SYNPO2L	58.66666666666666
5	SYS1	2899.833333333333
5	SYT8	1.1666666666666667
5	SYTL1	786.5
5	TAF15	1070.8333333333333
5	TAF4	76.33333333333333
5	TAF7	4315.166666666667
5	TAS2R31	1.0
5	TBC1D14	680.5
5	TBC1D9B	662.3333333333334
5	TBRG4	1893.6666666666667
5	TCF7L1	87.66666666666667
5	TCF7L2	30.666666666666668
5	TDGF1	26.83333333333333
5	TEPP	30.166666666666668
5	TEX261	387.1666666666667
5	THAP2	372.1666666666667
5	THOC7	1110.3333333333333
5	THRB	2.333333333333333
5	TIAM2	171.5
5	TIMM17A	1759.0
5	TIRAP	403.1666666666667
5	TLL2	59.66666666666666
5	TMBIM7P	2.6666666666666665
5	TMC2	54.66666666666666
5	TMC6	776.1666666666666
5	TMC8	1024.3333333333333
5	TMCC3	96.83333333333331
5	TMEM101	990.8333333333334
5	TMEM143	138.33333333333334
5	TMEM151B	1.0
5	TMEM210	4.0
5	TMEM213	148.83333333333334
5	TMEM229B	532.1666666666666
5	TMEM97	463.8333333333333
5	TMSB4X	99693.66666666669
5	TMTC1	74.83333333333333
5	TNFRSF6B	1.1666666666666667
5	TNNI2	23.666666666666668
5	TNS4	103.16666666666669
5	TOX2	1238.1666666666667
