GeneName	ILC3_mean
AL139099.4	1.0
AL139100.2	6.666666666666667
AL139128.1	3.5
AL139132.1	3.3333333333333335
AL139156.1	2.3333333333333335
AL139156.2	19.666666666666668
AL139156.3	10.833333333333334
AL139174.1	7.666666666666667
AL139184.1	1.0
AL139220.1	56.0
AL139260.3	100.83333333333333
AL139274.1	9.833333333333334
AL139300.1	0.0
AL139317.4	0.6666666666666666
AL139344.1	3.0
AL139353.1	233.83333333333334
AL139353.3	1.1666666666666667
AL139400.1	0.0
AL139415.1	0.0
AL139421.1	7.5
AL139805.1	46.0
AL139811.1	1.5
AL157384.1	0.0
AL157392.5	48.0
AL157712.1	74.5
AL157791.1	7.333333333333333
AL157791.2	1.8333333333333333
AL157871.3	18.5
AL157884.3	0.3333333333333333
AL157935.3	588.3333333333334
AL157938.1	3.1666666666666665
AL158068.1	0.0
AL158156.1	8.166666666666666
AL158201.1	1.6666666666666667
AL158207.1	17.333333333333332
AL158801.1	38.0
AL158801.6	292.8333333333333
AL158823.1	5.5
AL158827.1	0.0
AL158844.1	0.8333333333333334
AL159163.1	0.16666666666666666
AL160175.1	0.0
AL160269.1	0.5
AL160272.2	59.833333333333336
AL160275.2	0.8333333333333334
AL160287.1	0.6666666666666666
AL161420.1	0.0
AL161454.1	0.8333333333333334
AL161636.2	4.0
AL161670.2	103.5
AL161672.1	6.666666666666667
AL161742.1	2.1666666666666665
AL161781.1	1.3333333333333333
AL161787.1	1009.6666666666666
AL161909.1	7.5
AL161911.1	11.333333333333334
AL162231.1	9.166666666666666
AL162231.3	1.8333333333333333
AL162311.2	0.3333333333333333
AL162377.3	4.5
AL162430.2	29.5
AL162431.2	0.3333333333333333
AL162431.3	0.3333333333333333
AL162578.1	125.33333333333333
AL162615.1	4.833333333333333
AL162726.3	883.5
AL162730.1	2.1666666666666665
AL163193.1	5.166666666666667
AL163540.1	4.666666666666667
AL163636.2	12.5
AL163973.1	2.0
AL352979.3	0.0
AL353572.2	2.0
AL353579.1	3.1666666666666665
AL353588.1	27.0
AL353597.2	0.16666666666666666
AL353621.1	1.3333333333333333
AL353625.1	229.83333333333334
AL353662.1	40.5
AL353662.2	7.666666666666667
AL353662.3	10.666666666666666
AL353678.1	8.166666666666666
AL353691.1	2.1666666666666665
AL353691.2	68.66666666666667
AL353705.1	3.3333333333333335
AL353729.2	6.5
AL353743.1	30.166666666666668
AL353743.3	1.8333333333333333
AL353748.2	0.5
AL353754.1	2.5
AL353807.1	1.5
AL353807.3	64.0
AL353807.4	1.5
AL353898.1	1.8333333333333333
AL353898.2	100.0
AL354710.1	2.6666666666666665
AL354718.1	11.833333333333334
AL354794.2	0.0
AL354798.1	14.166666666666666
AL354822.1	52.333333333333336
AL354855.1	1.1666666666666667
AL354868.1	4.666666666666667
AL354893.1	2.0
AL354941.1	1.5
AL354943.1	2.6666666666666665
AL354983.1	0.5
AL355032.1	3.5
AL355102.2	0.3333333333333333
AL355312.6	60.833333333333336
AL355315.1	0.5
AL355355.1	79.83333333333333
AL355355.2	2.8333333333333335
AL355365.1	0.3333333333333333
AL355377.1	1.5
AL355472.1	8.666666666666666
AL355480.3	2.1666666666666665
AL355480.4	0.16666666666666666
AL355802.1	7.5
AL355864.1	15.666666666666666
AL355864.2	4.5
AL355877.1	2.3333333333333335
AL355877.2	47.0
AL355916.3	127.0
AL355922.2	1.6666666666666667
AL355987.1	50.666666666666664
AL355994.4	17.833333333333332
AL356000.1	1.1666666666666667
AL356057.1	19.166666666666668
AL356218.1	2.6666666666666665
AL356234.1	262.6666666666667
AL356235.1	156.33333333333334
AL356273.4	17.0
AL356276.2	5.5
AL356317.1	0.8333333333333334
AL356320.1	6.0
AL356320.2	4.166666666666667
AL356423.1	33.166666666666664
AL356432.2	3.5
AL356432.3	2.6666666666666665
AL356432.4	6.166666666666667
AL356432.6	2.1666666666666665
AL356488.1	10.166666666666666
AL356575.1	0.0
AL356583.3	3.5
AL356583.4	8.0
AL356653.1	1.6666666666666667
AL356776.1	2.0
AL356801.1	4.333333333333333
AL357054.1	100.16666666666667
AL357055.1	7.833333333333333
AL357055.2	1.6666666666666667
AL357075.1	3.8333333333333335
AL357084.1	4.333333333333333
AL357143.1	51.833333333333336
AL357153.4	0.0
AL357315.2	87.83333333333333
AL357552.2	8.0
AL357556.1	77.16666666666667
AL357632.1	0.6666666666666666
AL357673.1	27.666666666666668
AL358113.1	69.66666666666667
AL358176.3	4.0
AL358178.1	1.0
AL358472.1	7.0
AL358472.6	23.166666666666668
AL358942.1	0.8333333333333334
AL359073.1	1.1666666666666667
AL359092.1	0.5
AL359092.2	8.0
AL359641.1	26.166666666666668
AL359643.1	2.6666666666666665
AL359692.1	5.166666666666667
AL359736.1	40.833333333333336
AL359821.1	2.1666666666666665
AL359839.2	1.3333333333333333
AL359885.1	0.0
AL359955.1	3.0
AL359976.1	16.5
AL360181.3	1.6666666666666667
AL360182.1	2.0
AL365205.1	129.16666666666666
AL365214.2	9.833333333333334
AL365223.2	1.0
AL365232.1	1.0
AL365258.3	0.8333333333333334
AL365273.2	2.8333333333333335
AL365338.1	0.0
AL365357.1	280.3333333333333
AL365366.1	1.1666666666666667
AL365436.1	33.5
AL365440.1	0.6666666666666666
AL365475.1	380.0
AL389895.1	2.0
AL389925.1	16.5
AL390026.1	0.6666666666666666
AL390119.2	0.8333333333333334
AL390334.1	18.5
AL390719.1	126.16666666666667
AL390726.4	0.3333333333333333
AL390728.1	4.333333333333333
AL390728.2	7.5
AL390728.3	4.333333333333333
AL390728.4	250.66666666666666
AL390754.1	0.3333333333333333
AL390879.1	50.666666666666664
AL391058.1	1.1666666666666667
AL391219.1	11.0
AL391380.1	0.0
AL391416.1	2.6666666666666665
AL391419.1	6.333333333333333
AL391650.1	27.166666666666668
AL391666.1	15.5
AL391822.1	1.6666666666666667
AL391825.1	22.166666666666668
AL391840.2	2.6666666666666665
AL391994.1	0.6666666666666666
AL392103.1	0.0
AL441963.1	1.6666666666666667
AL441964.1	2.5
AL442663.2	129.66666666666666
AL442663.4	3.8333333333333335
AL445187.1	0.6666666666666666
AL445189.2	2.1666666666666665
AL445220.1	11.833333333333334
AL445433.1	1.1666666666666667
AL445435.1	0.5
AL445523.1	0.8333333333333334
AL445665.1	7.5
AL445670.1	0.0
AL445685.3	265.0
AL445686.1	2.5
AL445928.1	0.8333333333333334
AL445933.1	3.0
AL449212.1	0.0
AL449283.1	89.33333333333333
AL450124.1	46.333333333333336
AL450326.2	3.3333333333333335
AL450405.1	1.3333333333333333
AL450998.1	169.83333333333334
AL451000.1	0.0
AL451007.1	2.3333333333333335
AL451062.2	1.3333333333333333
AL451062.4	2.3333333333333335
AL451063.1	0.0
AL451074.2	25.333333333333332
AL451074.3	1.0
AL451074.4	4.833333333333333
AL451074.5	2.8333333333333335
AL451081.2	5.833333333333333
AL451139.1	2.0
AL500527.1	1.8333333333333333
AL500527.2	0.6666666666666666
AL512288.2	2.5
AL512306.1	5.666666666666667
AL512326.3	1.5
AL512326.5	0.0
AL512329.1	1.6666666666666667
AL512378.1	41.666666666666664
AL512430.3	4.833333333333333
AL512430.4	5.666666666666667
AL512504.1	0.5
AL512506.3	1.6666666666666667
AL512590.2	17.333333333333332
AL512604.2	3.3333333333333335
AL512605.1	6.666666666666667
AL512633.1	0.3333333333333333
AL512635.1	0.0
AL512637.1	0.0
AL512646.1	14552.833333333334
AL513122.1	0.16666666666666666
AL513165.2	4.166666666666667
AL513175.1	1.5
AL513365.1	16.833333333333332
AL513366.1	17.666666666666668
AL513475.1	3.0
AL513475.2	3.6666666666666665
AL513477.1	0.16666666666666666
AL513480.1	16.166666666666668
AL513523.13	64.83333333333333
AL513523.3	25.5
AL513523.4	0.0
AL583805.1	17.166666666666668
AL583832.1	6.333333333333333
AL583834.1	3.0
AL583844.1	5.333333333333333
AL589647.1	9.166666666666666
AL589655.1	3.0
AL589666.1	41.333333333333336
AL589743.1	168.0
AL589765.3	0.0
AL589843.2	20.833333333333332
AL589993.1	8.833333333333334
AL590004.2	1.1666666666666667
AL590065.1	312.1666666666667
AL590095.1	0.0
AL590128.1	0.8333333333333334
AL590135.1	2.0
AL590233.1	2.1666666666666665
AL590240.2	22.5
AL590282.1	4.5
AL590365.1	3.0
AL590396.1	5.333333333333333
AL590396.2	1.5
AL590399.4	2.0
AL590426.1	63.0
AL590491.1	14.666666666666666
AL590556.1	10.166666666666666
AL590556.2	0.0
AL590560.2	5.333333333333333
AL590617.1	3.3333333333333335
AL590627.1	7.333333333333333
AL590632.1	5.333333333333333
AL590639.1	1.0
AL590640.2	8.5
AL590682.1	2.0
AL590704.1	3.0
AL590762.1	0.0
AL590762.3	0.16666666666666666
AL590762.4	1.1666666666666667
AL590764.2	365.0
AL590867.2	1.0
AL591212.2	0.3333333333333333
AL591379.1	50.5
AL591438.2	35.166666666666664
AL591473.1	2.1666666666666665
AL591479.1	2.8333333333333335
AL591499.1	140.0
AL591516.1	0.3333333333333333
AL591623.2	1.6666666666666667
AL591719.1	38.333333333333336
AL591767.3	1.6666666666666667
AL591806.2	0.6666666666666666
AL591806.4	1147.3333333333333
AL591846.2	112.5
AL591866.1	10.0
AL591893.1	0.3333333333333333
AL591926.3	1.1666666666666667
AL591926.5	0.0
AL592045.1	0.8333333333333334
AL592114.1	10.166666666666666
AL592148.1	1.5
AL592148.2	0.16666666666666666
AL592183.1	57.5
AL592295.1	0.3333333333333333
AL592310.1	0.0
AL592437.1	3.1666666666666665
AL592437.2	67.66666666666667
AL593848.1	102.33333333333333
AL596087.1	0.3333333333333333
AL596275.1	1.1666666666666667
AL603755.1	3.5
AL603766.1	2.5
AL603825.1	1.8333333333333333
AL603882.1	0.5
AL603910.2	0.0
AL603914.1	13.333333333333334
AL604028.2	32.5
AL606462.1	8.0
AL606489.2	2.5
AL606517.1	40.166666666666664
AL606517.2	0.3333333333333333
AL606534.4	9.666666666666666
AL606534.5	0.0
AL627223.1	3.6666666666666665
AL627230.1	1.5
AL627309.6	55.5
AL627311.1	1.5
AL627389.1	17.5
AL627402.1	1.3333333333333333
AL645568.2	16.0
AL645568.3	0.5
AL645728.2	16.833333333333332
AL645924.2	60.5
AL645929.1	3.5
AL645929.3	60.5
AL645933.2	35.5
AL645939.4	2.1666666666666665
AL645949.1	0.3333333333333333
AL662828.1	3.5
AL663070.2	0.6666666666666666
AL669813.2	0.0
AL669831.1	636.5
AL669831.3	5121.666666666667
AL669831.4	131.33333333333334
AL669918.1	204.16666666666666
AL669983.1	6.666666666666667
AL671277.1	2.6666666666666665
AL671277.2	0.0
AL671883.2	84.33333333333333
AL671986.1	10.333333333333334
AL672142.1	6.5
AL672212.1	5.0
AL691432.1	80.33333333333333
AL691449.1	2.5
AL691477.1	39.666666666666664
AL713922.2	3.0
AL713999.1	30.166666666666668
AL731556.1	2.1666666666666665
AL731892.1	1.0
AL732372.2	215.83333333333334
AL732372.3	11.333333333333334
AL732414.1	0.3333333333333333
AL772337.1	1.8333333333333333
AL773541.2	19.666666666666668
AL773545.3	139.83333333333334
AL807752.1	210.0
AL807761.2	8.0
AL831737.1	11.166666666666666
AL845321.1	1.6666666666666667
AL845331.3	2.3333333333333335
AL845454.3	6.333333333333333
AL845552.1	2.8333333333333335
AL928654.3	3.1666666666666665
AL928711.1	0.0
AL929472.4	0.16666666666666666
AL954705.1	35.5
ALAD	888.5
ALAS1	3330.0
ALCAM	33.666666666666664
ALDH16A1	269.1666666666667
ALDH18A1	1406.0
ALDH1A2	17.5
ALDH1A3	7.166666666666667
ALDH1B1	615.8333333333334
ALDH1L1	198.66666666666666
ALDH1L2	49.833333333333336
ALDH2	613.0
ALDH3A1	0.16666666666666666
ALDH3A2	707.8333333333334
ALDH3B1	328.3333333333333
ALDH4A1	42.833333333333336
ALDH5A1	238.0
ALDH6A1	1644.6666666666667
ALDH7A1	476.0
ALDH8A1	55.5
ALDH9A1	2347.8333333333335
ALDOA	6624.833333333333
ALDOAP1	3.8333333333333335
ALDOAP2	4.333333333333333
ALDOB	4.166666666666667
ALDOC	4188.666666666667
ALG1	240.83333333333334
ALG10	81.83333333333333
ALG10B	396.8333333333333
ALG11	1456.8333333333333
ALG12	3718.0
ALG13	867.1666666666666
ALG14	1309.3333333333333
ALG1L	27.5
ALG1L13P	3.5
ALG1L2	22.833333333333332
ALG1L6P	1.6666666666666667
ALG1L7P	0.0
ALG1L8P	1.0
ALG1L9P	0.5
ALG2	89.83333333333333
ALG3	611.1666666666666
ALG3P1	0.0
ALG5	1014.8333333333334
ALG6	460.5
ALG8	913.5
ALG9	368.5
ALK	3.8333333333333335
ALKAL2	6.5
ALKBH1	354.0
ALKBH2	287.3333333333333
ALKBH3	621.8333333333334
ALKBH4	296.6666666666667
ALKBH5	798.3333333333334
ALKBH6	96.33333333333333
ALKBH7	224.33333333333334
ALKBH8	263.6666666666667
ALMS1	543.1666666666666
ALMS1P1	14.833333333333334
ALOX12	41.666666666666664
ALOX12B	22.166666666666668
ALOX12P1	0.0
ALOX12P2	293.8333333333333
ALOX15	7.833333333333333
ALOX15B	17.5
ALOX15P1	151.0
ALOX5	8.333333333333334
ALOX5AP	8375.166666666666
ALOXE3	0.5
ALPK1	384.0
ALPK2	4.666666666666667
ALPK3	3.0
ALPP	55.333333333333336
ALS2	634.6666666666666
ALS2CL	28.166666666666668
ALX3	9.333333333333334
ALYREF	167.66666666666666
AMACR	228.0
AMBRA1	369.0
AMD1	1094.1666666666667
AMD1P1	26.166666666666668
AMD1P3	43.666666666666664
AMD1P4	73.83333333333333
AMDHD1	7.166666666666667
AMDHD2	8.5
AMER1	15.333333333333334
AMER2	14.833333333333334
AMER3	42.166666666666664
AMFR	461.6666666666667
AMH	0.0
AMIGO1	26.166666666666668
AMIGO2	350.8333333333333
AMIGO3	47.333333333333336
AMMECR1	374.3333333333333
AMMECR1L	591.6666666666666
AMN	0.0
AMN1	299.0
AMOT	6.333333333333333
AMOTL1	174.33333333333334
AMPD1	1.6666666666666667
AMPD2	516.8333333333334
AMPD3	206.33333333333334
AMPH	22.166666666666668
AMT	1050.0
AMY1B	1.5
AMY2A	1.5
AMY2B	148.83333333333334
AMYH02020865.1	282.1666666666667
AMZ1	57.666666666666664
AMZ2	1727.6666666666667
AMZ2P1	1377.1666666666667
AMZ2P2	4.0
ANAPC1	615.8333333333334
ANAPC10	565.0
ANAPC10P1	31.833333333333332
ANAPC11	1945.5
ANAPC13	1217.6666666666667
ANAPC15	1016.1666666666666
ANAPC16	9570.166666666666
ANAPC1P1	2.3333333333333335
ANAPC1P2	99.5
ANAPC1P3	10.5
ANAPC1P4	15.666666666666666
ANAPC1P6	0.0
ANAPC2	63.5
ANAPC4	448.0
ANAPC5	5652.5
ANAPC7	798.0
ANG	14.666666666666666
ANGEL1	1252.1666666666667
ANGEL2	992.0
ANGPT1	60.833333333333336
ANGPT2	127.83333333333333
ANGPT4	50.0
ANGPTL1	3.1666666666666665
ANGPTL2	0.8333333333333334
ANGPTL3	0.6666666666666666
ANGPTL4	41.166666666666664
ANGPTL5	1.5
ANGPTL6	1.3333333333333333
ANGPTL7	1.3333333333333333
ANK1	23.333333333333332
ANK2	71.16666666666667
ANK3	815.0
ANKAR	330.6666666666667
ANKDD1A	168.33333333333334
ANKDD1B	37.333333333333336
ANKEF1	106.5
ANKFN1	0.3333333333333333
ANKFY1	649.5
ANKH	452.1666666666667
ANKHD1	2501.6666666666665
ANKHD1-EIF4EBP3	381.8333333333333
ANKIB1	731.8333333333334
ANKK1	5.5
ANKLE1	202.0
ANKLE2	1148.8333333333333
ANKMY1	406.0
ANKMY2	980.8333333333334
ANKRA2	511.1666666666667
ANKRD10	6745.5
ANKRD11	1700.0
ANKRD12	6619.0
ANKRD13A	944.0
ANKRD13B	2.1666666666666665
ANKRD13C	587.6666666666666
ANKRD13D	718.5
ANKRD16	71.66666666666667
ANKRD17	2619.0
ANKRD18A	5.5
ANKRD18B	13.0
ANKRD18CP	5.333333333333333
ANKRD18DP	0.6666666666666666
ANKRD18EP	5.166666666666667
ANKRD19P	114.83333333333333
ANKRD20A1	31.666666666666668
ANKRD20A11P	67.66666666666667
ANKRD20A17P	14.0
ANKRD20A18P	0.16666666666666666
ANKRD20A19P	31.833333333333332
ANKRD20A21P	8.5
ANKRD20A2P	3.1666666666666665
ANKRD20A3P	65.83333333333333
ANKRD20A4P	21.833333333333332
ANKRD20A5P	49.166666666666664
ANKRD20A7P	10.0
ANKRD20A8P	22.333333333333332
ANKRD22	12.166666666666666
ANKRD23	91.66666666666667
ANKRD24	0.16666666666666666
ANKRD26	668.1666666666666
ANKRD26P4	0.16666666666666666
ANKRD27	1292.8333333333333
ANKRD28	1864.6666666666667
ANKRD29	15.5
ANKRD30B	28.166666666666668
ANKRD30BL	14.166666666666666
ANKRD30BP2	8.666666666666666
ANKRD31	2.6666666666666665
ANKRD33B	51.5
ANKRD34A	1.8333333333333333
ANKRD35	154.5
ANKRD36	1639.8333333333333
ANKRD36B	1488.0
ANKRD36BP2	64.16666666666667
ANKRD36C	2103.0
ANKRD37	53.333333333333336
ANKRD39	744.0
ANKRD40	2377.6666666666665
ANKRD40CL	79.5
ANKRD42	429.1666666666667
ANKRD44	5555.5
ANKRD45	43.5
ANKRD46	308.3333333333333
ANKRD49	680.5
ANKRD49P1	57.166666666666664
ANKRD49P2	6.166666666666667
ANKRD50	52.333333333333336
ANKRD52	437.8333333333333
ANKRD53	2.0
ANKRD54	1253.3333333333333
ANKRD55	4.166666666666667
ANKRD6	255.0
ANKRD61	1.6666666666666667
ANKRD62	55.666666666666664
ANKRD65	6.166666666666667
ANKRD7	6.166666666666667
ANKRD9	156.0
ANKS1A	50.833333333333336
ANKS1B	37.833333333333336
ANKS3	271.6666666666667
ANKS4B	217.83333333333334
ANKS6	153.0
ANKUB1	18.5
ANKZF1	1325.6666666666667
ANLN	51.0
ANO10	426.3333333333333
ANO2	0.0
ANO5	4.333333333333333
ANO6	272.3333333333333
ANO7	150.33333333333334
ANO7L1	13.5
ANO8	4.666666666666667
ANO9	524.3333333333334
ANOS2P	8.666666666666666
ANP32A	1666.8333333333333
ANP32AP1	1.1666666666666667
ANP32B	724.6666666666666
ANP32C	0.16666666666666666
ANP32E	13229.833333333334
ANPEP	0.5
ANTKMT	14.333333333333334
ANTXR1	1.0
ANTXR2	51.666666666666664
ANTXRL	1.6666666666666667
ANTXRLP1	8.333333333333334
ANXA1	5977.833333333333
ANXA10	0.16666666666666666
ANXA11	848.6666666666666
ANXA13	30.5
ANXA2	397.1666666666667
ANXA2R	615.5
ANXA3	56.833333333333336
ANXA4	683.8333333333334
ANXA5	1934.6666666666667
ANXA6	5247.666666666667
ANXA7	6103.0
ANXA9	20.5
AOAH	385.5
AOC1	3.6666666666666665
AOC2	11.0
AOC3	0.16666666666666666
AOC4P	11.0
AOPEP	275.6666666666667
AOX2P	31.5
AP000281.2	1.3333333333333333
AP000295.1	22.666666666666668
AP000311.1	23.833333333333332
AP000344.1	7.166666666666667
AP000346.2	67.0
AP000347.1	391.0
AP000350.15	0.8333333333333334
AP000350.4	29.0
AP000351.2	8.333333333333334
AP000354.1	1.5
AP000356.3	7.833333333333333
AP000436.1	3.1666666666666665
AP000529.1	11.166666666666666
AP000553.5	1.0
AP000563.1	0.16666666666666666
AP000580.1	7.333333333333333
AP000593.1	2.0
AP000646.1	14.0
AP000705.2	1.0
AP000753.3	0.5
AP000763.2	4.666666666666667
AP000769.1	1041.6666666666667
AP000781.2	37.666666666666664
AP000787.3	0.5
AP000797.2	2.8333333333333335
AP000811.1	0.5
AP000812.4	0.0
AP000812.5	15.833333333333334
AP000852.1	0.6666666666666666
AP000866.3	2.0
AP000866.4	3.6666666666666665
AP000867.2	0.0
AP000870.1	0.0
AP000873.1	1.6666666666666667
AP000902.1	59.333333333333336
AP000907.1	0.8333333333333334
AP000907.3	1.6666666666666667
AP000925.1	8.166666666666666
AP000936.3	32.833333333333336
AP000942.1	5.0
AP001024.1	3.1666666666666665
AP001052.1	0.8333333333333334
AP001086.1	2.0
AP001258.1	0.0
AP001267.5	172.0
AP001324.1	4.5
AP001372.4	0.16666666666666666
AP001458.2	0.5
AP001486.1	2.1666666666666665
AP001496.3	51.0
AP001582.1	1.6666666666666667
AP001646.1	3.0
AP001767.1	0.0
AP001767.2	0.0
AP001775.1	0.5
AP001781.2	47.166666666666664
AP001885.1	13.833333333333334
AP001931.1	39.833333333333336
AP001979.1	2.5
AP001992.1	30.833333333333332
AP001994.1	1.0
AP002001.1	1.8333333333333333
AP002365.1	0.16666666666666666
AP002373.1	2.5
AP002373.2	0.16666666666666666
AP002381.1	11.833333333333334
AP002383.3	4.666666666666667
AP002383.5	0.0
AP002387.1	80.66666666666667
AP002414.2	0.0
AP002453.1	0.3333333333333333
AP002490.2	7.0
AP002495.1	160.83333333333334
AP002512.3	5.5
AP002748.5	280.8333333333333
AP002770.2	5.666666666666667
AP002784.2	1.5
AP002812.1	24.666666666666668
AP002812.4	1.5
AP002884.2	1.8333333333333333
AP002981.1	94.33333333333333
AP002990.1	134.16666666666666
AP003038.1	1.1666666666666667
AP003041.1	15.666666666666666
AP003071.5	51.833333333333336
AP003072.2	1.1666666666666667
AP003084.1	59.833333333333336
AP003108.2	2178.6666666666665
AP003168.1	1.3333333333333333
AP003170.1	5.833333333333333
AP003170.5	2.5
AP003392.2	0.16666666666666666
AP003396.2	0.16666666666666666
AP003419.1	92.5
AP003467.2	0.8333333333333334
AP003717.2	19.5
AP003717.3	104.83333333333333
AP003733.1	1.8333333333333333
AP004289.1	1.3333333333333333
AP004289.2	0.16666666666666666
AP004290.1	0.0
AP004607.7	1.6666666666666667
AP005018.2	8.0
AP005061.2	15.0
AP005119.2	3.3333333333333335
AP005264.5	13.833333333333334
AP005431.2	3.1666666666666665
AP005901.1	38.166666666666664
AP005901.3	7.666666666666667
AP006193.1	0.6666666666666666
AP006222.1	249.0
AP006285.2	204.66666666666666
AP006289.1	0.6666666666666666
AP006333.1	1.0
AP1AR	283.6666666666667
AP1B1	483.8333333333333
AP1B1P1	2.0
AP1G1	1094.1666666666667
AP1G2	5732.5
AP1M1	3769.8333333333335
AP1M2	32.833333333333336
AP1S1	356.5
AP1S2	652.5
AP1S3	148.66666666666666
AP2A1	426.3333333333333
AP2A2	235.33333333333334
AP2B1	1824.8333333333333
AP2M1	8050.0
AP2S1	820.1666666666666
AP3B1	997.3333333333334
AP3B2	250.0
AP3D1	732.3333333333334
AP3M1	2379.8333333333335
AP3M2	659.6666666666666
AP3S1	648.6666666666666
AP3S2	665.3333333333334
AP4B1	1544.5
AP4E1	330.1666666666667
AP4M1	302.6666666666667
AP4S1	931.8333333333334
AP5B1	83.0
AP5M1	1503.3333333333333
AP5S1	1152.6666666666667
AP5Z1	87.16666666666667
APAF1	349.5
APBA1	168.33333333333334
APBA2	48.0
APBA3	360.0
APBB1	644.0
APBB1IP	1570.6666666666667
APBB2	48.0
APBB3	156.5
APC	1161.5
APC2	11.833333333333334
APCDD1	15.0
APCDD1L	0.3333333333333333
APEH	1445.1666666666667
APELA	27.166666666666668
APEX1	4306.5
APEX2	1602.6666666666667
APH1A	1731.1666666666667
APH1B	495.6666666666667
API5	2603.1666666666665
APIP	1072.3333333333333
APLF	49.5
APLN	1.6666666666666667
APLP1	43.833333333333336
APLP2	1102.8333333333333
APMAP	1942.0
APOA1	11.333333333333334
APOA2	10.833333333333334
APOB	5.666666666666667
APOBEC2	84.16666666666667
APOBEC3A	132.5
APOBEC3B	43.166666666666664
APOBEC3C	12558.833333333334
APOBEC3D	1810.5
APOBEC3F	801.0
APOBEC3G	4102.666666666667
APOBEC3H	262.1666666666667
APOBEC4	0.0
APOBR	875.5
APOC1	27.333333333333332
APOC1P1	31.166666666666668
APOC2	150.33333333333334
APOC4	2.3333333333333335
APOC4-APOC2	477.6666666666667
APOD	4.666666666666667
APOE	125.0
APOF	18.0
APOH	7.666666666666667
APOL1	1110.6666666666667
APOL2	2752.3333333333335
APOL3	1954.5
APOL4	1677.3333333333333
APOL6	2898.6666666666665
APOLD1	295.3333333333333
APOM	65.83333333333333
APOO	289.3333333333333
APOOL	1799.8333333333333
APP	405.0
APPBP2	871.6666666666666
APPL1	1190.8333333333333
APPL2	527.5
APRT	5447.166666666667
APTX	847.5
AQP1	2.0
AQP10	0.6666666666666666
AQP11	49.5
AQP3	2750.1666666666665
AQP6	22.666666666666668
AQP7	30.833333333333332
AQP7P1	4.166666666666667
AQP8	7.5
AQR	1340.6666666666667
AR	6.666666666666667
ARAF	3645.5
ARAP1	756.1666666666666
ARAP2	706.1666666666666
ARAP3	33.666666666666664
ARC	1.6666666666666667
ARCN1	2513.5
AREG	3277.0
AREL1	609.0
ARF1	7114.166666666667
ARF1P2	0.6666666666666666
ARF3	1268.3333333333333
ARF4	3191.0
ARF5	782.1666666666666
ARF6	10561.5
ARFGAP1	121.83333333333333
ARFGAP2	4986.833333333333
ARFGAP3	1998.0
ARFGEF1	878.6666666666666
ARFGEF2	1200.6666666666667
ARFGEF3	32.333333333333336
ARFIP1	847.1666666666666
ARFIP2	444.5
ARFRP1	457.0
ARG1	20.166666666666668
ARG2	102.66666666666667
ARGFX	1.8333333333333333
ARGFXP1	9.5
ARGFXP2	23.666666666666668
ARGLU1	2121.8333333333335
ARHGAP1	4016.3333333333335
ARHGAP10	646.6666666666666
ARHGAP11A	80.16666666666667
ARHGAP11B	61.666666666666664
ARHGAP12	294.1666666666667
ARHGAP15	8202.166666666666
ARHGAP17	397.0
ARHGAP18	861.8333333333334
ARHGAP19	304.5
ARHGAP19-SLIT1	117.66666666666667
ARHGAP20	15.333333333333334
ARHGAP21	159.33333333333334
ARHGAP22	142.83333333333334
ARHGAP23	33.666666666666664
ARHGAP24	348.1666666666667
ARHGAP25	1972.6666666666667
ARHGAP26	925.8333333333334
ARHGAP27	511.3333333333333
ARHGAP28	101.16666666666667
ARHGAP29	160.83333333333334
ARHGAP30	1836.0
ARHGAP31	681.6666666666666
ARHGAP32	510.1666666666667
ARHGAP33	13.333333333333334
ARHGAP35	938.6666666666666
ARHGAP39	0.8333333333333334
ARHGAP4	284.5
ARHGAP42	2.3333333333333335
ARHGAP42P4	38.166666666666664
ARHGAP42P5	67.83333333333333
ARHGAP44	177.66666666666666
ARHGAP45	375.8333333333333
ARHGAP5	1328.6666666666667
ARHGAP6	58.5
ARHGAP8	110.66666666666667
ARHGAP9	2266.8333333333335
ARHGDIA	1495.5
ARHGDIB	32788.0
ARHGEF1	478.3333333333333
ARHGEF10	65.0
ARHGEF11	1.3333333333333333
ARHGEF12	1211.1666666666667
ARHGEF15	27.0
ARHGEF17	4.0
ARHGEF18	80.66666666666667
ARHGEF19	376.5
ARHGEF2	245.0
ARHGEF25	32.833333333333336
ARHGEF26	29.0
ARHGEF28	19.0
ARHGEF3	3130.5
ARHGEF33	12.0
ARHGEF34P	1.5
ARHGEF35	6.166666666666667
ARHGEF37	119.0
ARHGEF38	55.166666666666664
ARHGEF39	582.8333333333334
ARHGEF4	69.83333333333333
ARHGEF40	431.5
ARHGEF5	0.3333333333333333
ARHGEF6	2279.8333333333335
ARHGEF7	979.3333333333334
ARHGEF9	1970.0
ARID1A	3018.3333333333335
ARID1B	2907.1666666666665
ARID2	2779.0
ARID3A	268.0
ARID3B	430.1666666666667
ARID3BP1	0.0
ARID4A	3172.8333333333335
ARID4B	3939.0
ARID5A	438.6666666666667
ARID5B	2163.0
ARIH1	1002.5
ARIH2	2431.6666666666665
ARIH2OS	427.6666666666667
ARL1	947.0
ARL10	577.1666666666666
ARL11	807.1666666666666
ARL13A	0.3333333333333333
ARL13B	391.0
ARL14EP	2932.1666666666665
ARL14EPP1	6.0
ARL15	168.66666666666666
ARL16	769.5
ARL17A	1162.6666666666667
